,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,CC_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2008-07-15,149459,61777,34538,62484,97374,073732,COCOA - ICE FUTURES U.S. ,3043.0,0.2334419472898922,-34890,0.6343081416092926,27239,-3.6902197613415613,0.03022682630834866,0.05798681409956912,0.014333333333333309,-0.08577062109760103,0.3105451899798194
2008-07-22,149280,58241,34219,66054,96865,073732,COCOA - ICE FUTURES U.S. ,2782.0,0.20639737406216505,-30811,2.7291765634722567,24022,-2.1524297633464693,0.02503698156752742,0.04169370538611292,-0.08577062109760103,0.019051042415528352,0.3069351382158327
2008-07-29,151815,52868,33767,73684,100724,073732,COCOA - ICE FUTURES U.S. ,2835.0,0.17811151730724895,-27040,2.5261254019292605,19101,-3.2964898177920685,0.06587427182239347,0.06723610550008657,0.019051042415528352,-0.041269841269841234,0.3028397040491306
2008-08-05,143049,49213,31150,74706,98861,073732,COCOA - ICE FUTURES U.S. ,2718.0,0.1688582234059658,-24155,1.9003392286664689,18063,-0.6837269044560814,0.016621823272857168,0.07804586687903638,-0.041269841269841234,-0.00919793966151583,0.29864666823212976
2008-08-12,133900,47373,30390,68722,91044,073732,COCOA - ICE FUTURES U.S. ,2693.0,0.16670649738610904,-22322,1.2813791078581467,16983,-0.7549860537298408,0.08638258452987495,0.03343492406414362,-0.00919793966151583,-0.006312662458225038,0.29524414697617724
2008-08-19,127877,44572,32920,67550,80285,073732,COCOA - ICE FUTURES U.S. ,2676.0,0.09958788523346654,-12735,7.159820761762509,11652,-3.981329350261389,0.08070483985524403,0.06879419811077273,-0.006312662458225038,0.07399103139013463,0.2908898512648991
2008-08-26,131164,46122,33342,67456,86545,073732,COCOA - ICE FUTURES U.S. ,2874.0,0.14553536031228081,-19089,-4.96883724203727,12780,0.8820976407016117,0.0412594723410887,0.024816269002315514,0.07399103139013463,-0.07202505219206679,0.2875959336995447
2008-09-02,132442,43530,31727,69448,87899,073732,COCOA - ICE FUTURES U.S. ,2667.0,0.13931381283882757,-18451,0.48641395504864143,11803,-0.7448690189381233,0.02126510197207446,0.05590177657892289,-0.07202505219206679,-0.03937007874015752,0.2850562469923331
2008-09-09,130410,41524,32553,70641,84903,073732,COCOA - ICE FUTURES U.S. ,2562.0,0.10936277892799631,-14262,3.1628939460292047,8971,-2.13829449872397,0.026931286324126936,0.038230489895649124,-0.03937007874015752,0.0031225604996096834,0.28266972704037574
2008-09-16,128500,38887,30463,71692,83784,073732,COCOA - ICE FUTURES U.S. ,2570.0,0.0941011673151751,-12092,1.6639828234031133,8424,-0.41944636147534703,0.013957138079189071,0.06816149963950974,0.0031225604996096834,0.051361867704280195,0.28005783783569593
2008-09-23,126000,37739,27916,70923,85109,073732,COCOA - ICE FUTURES U.S. ,2702.0,0.11258730158730158,-14186,-1.6295719844357976,9823,1.088715953307393,0.01342032403609516,0.05627903434620364,0.051361867704280195,-0.05329385640266471,0.27753543666933916
2008-09-30,124494,34261,23446,71851,85750,073732,COCOA - ICE FUTURES U.S. ,2558.0,0.11164393464745288,-13899,0.2277777777777778,10815,0.7873015873015874,0.009955520586798307,0.1377302580276223,-0.05329385640266471,-0.05316653635652857,0.2745389297172901
2008-10-07,117470,30332,24464,73509,81423,073732,COCOA - ICE FUTURES U.S. ,2422.0,0.06737039244062314,-7914,4.807460600510868,5868,-3.9736854788182563,0.03862985051506467,0.09028031243156434,-0.05316653635652857,-0.04748142031379021,0.2690073636039817
2008-10-14,115774,29199,25345,75216,79076,073732,COCOA - ICE FUTURES U.S. ,2307.0,0.033340819182199805,-3860,3.4510938963139526,3854,-1.7144802928407255,0.02627485546885127,0.03692431798181285,-0.04748142031379021,-0.11703511053315996,0.26206518309946797
2008-10-21,117142,29439,29559,75683,75060,073732,COCOA - ICE FUTURES U.S. ,2037.0,-0.005318331597548275,623,3.8721992848135165,-120,-3.432549622540467,0.029739357714786092,0.07549408454523882,-0.11703511053315996,-0.03485517918507608,0.25500535413856396
2008-10-28,131064,35256,33760,83470,83657,073732,COCOA - ICE FUTURES U.S. ,1966.0,0.0014267838613196606,-187,-0.691468474159567,1496,1.3795222891874819,0.09803323221262872,0.14515474672539702,-0.03485517918507608,0.016785350966429302,0.24892613721346135
2008-11-04,129961,34904,32568,81562,83200,073732,COCOA - ICE FUTURES U.S. ,1999.0,0.012603781134340302,-1638,-1.1070927180614052,2336,0.6409082585607031,0.014354037945642805,0.02288356651648091,0.016785350966429302,-0.02951475737868936,0.24346910789890996
2008-11-11,111831,30836,24982,66383,71169,073732,COCOA - ICE FUTURES U.S. ,1940.0,0.04279672005079092,-4786,-2.4222651410807856,5854,2.7069659359346265,0.19781609863906013,0.2087856963703465,-0.02951475737868936,0.12989690721649483,0.23835624943198402
2008-11-18,105201,31297,22276,61111,69880,073732,COCOA - ICE FUTURES U.S. ,2192.0,0.08335472096272849,-8769,-3.561624236571255,9021,2.831951784388944,0.05008741058546007,0.05911559927575458,0.12989690721649483,0.029197080291970767,0.23303638238595517
2008-11-25,108719,31298,21600,62832,72894,073732,COCOA - ICE FUTURES U.S. ,2256.0,0.09255052014827216,-10062,-1.2290757692417373,9698,0.6435300044676381,0.034886462431663795,0.012798215433475747,0.029197080291970767,-0.002216312056737557,0.22778133877548148
2008-12-02,109872,30816,21041,63432,73227,073732,COCOA - ICE FUTURES U.S. ,2251.0,0.08914919178680647,-9795,0.24558724785915986,9775,0.07082478683578768,0.0068272122582486335,0.020074435466764372,-0.002216312056737557,0.0026654820079965447,0.22229292210643978
2008-12-09,111523,30852,20643,63388,74878,073732,COCOA - ICE FUTURES U.S. ,2257.0,0.1030280749262484,-11490,-1.542704237658366,10209,0.3950050968399592,0.012258979069330132,0.008428002718710555,0.0026654820079965447,0.13823659725299065,0.21693418924053248
2008-12-16,113238,31516,16183,62997,80960,073732,COCOA - ICE FUTURES U.S. ,2569.0,0.15863049506349458,-17963,-5.80418389031859,15333,4.594567936658805,0.04496481588252047,0.10742363571563344,0.13823659725299065,-0.015570260801868407,0.21279666683402046
2008-12-30,116641,36545,16436,60288,83695,073732,COCOA - ICE FUTURES U.S. ,2529.0,0.20067557719841222,-23407,-4.807573429414154,20109,4.21766544799449,0.03781001923838231,0.09969611747607633,-0.015570260801868407,0.01542111506524324,0.20973607965611804
2009-01-06,118037,35993,15137,61325,86157,073732,COCOA - ICE FUTURES U.S. ,2568.0,0.21037471301371605,-24832,-1.2216973448444373,20856,0.640426608139505,0.023724929143895526,0.03620183845100724,0.01542111506524324,-0.032320872274143264,0.20693605568544754
2009-01-13,124141,37871,16717,63421,87714,073732,COCOA - ICE FUTURES U.S. ,2485.0,0.19568877324977244,-24293,0.45663647839236854,21154,0.25246321068817407,0.024170443643100538,0.0633472558071371,-0.032320872274143264,-0.006036217303822977,0.2036423688414919
2009-01-20,116201,33089,14567,63911,85553,073732,COCOA - ICE FUTURES U.S. ,2470.0,0.1862462457293827,-21642,2.135474984090671,18522,-2.120169806913107,0.017736712519402665,0.14545912371999328,-0.006036217303822977,0.11133603238866407,0.20006896419292658
2009-01-27,120153,32943,11824,63458,88209,073732,COCOA - ICE FUTURES U.S. ,2745.0,0.205995688830075,-24751,-2.67553635510882,21119,2.2349205256409155,0.020498856046470226,0.06453414345388345,0.11133603238866407,0.00036429872495435944,0.1975580763316528
2009-02-03,123557,36807,13953,62923,91182,073732,COCOA - ICE FUTURES U.S. ,2746.0,0.22871225426321454,-28259,-2.919610829525688,22854,1.4439922432232237,0.022763700074624443,0.11806540583136328,0.00036429872495435944,-0.010196649672250535,0.19552336974006118
2009-02-10,121753,39630,15644,60908,90324,073732,COCOA - ICE FUTURES U.S. ,2718.0,0.24160390298391005,-29416,-0.936409916071125,23986,0.9161763396650937,0.01899730215827338,0.08166588269349061,-0.010196649672250535,-0.00919793966151583,0.19320569196665313
2009-02-17,114542,39245,16869,57145,84111,073732,COCOA - ICE FUTURES U.S. ,2693.0,0.23542456042325086,-26966,2.0122707448687094,22376,-1.3223493466280092,0.07062354873421306,0.02869159211604947,-0.00919793966151583,-0.11288525807649463,0.19111927808109128
2009-02-24,117483,37352,17665,57996,81172,073732,COCOA - ICE FUTURES U.S. ,2389.0,0.1972710945413379,-23176,3.308829948839727,19687,-2.347610483490772,0.02723327201655553,0.04887580202482869,-0.11288525807649463,-0.03516115529510255,0.18766837767169664
2009-03-03,116399,35221,17058,57137,76673,073732,COCOA - ICE FUTURES U.S. ,2305.0,0.16783649344066529,-19536,3.098320608087979,18163,-1.2972089578917803,0.040041850384874074,0.05237284569329941,-0.03516115529510255,-0.027331887201735405,0.18415592143830636
2009-03-10,118203,34526,15717,57343,76309,073732,COCOA - ICE FUTURES U.S. ,2242.0,0.1604527803862846,-18966,0.4896949286505897,18809,0.5549875858040018,0.004264807111004699,0.04052305793841928,-0.027331887201735405,0.06868867082961638,0.180750831650982
2009-03-17,115875,33305,13750,55974,76743,073732,COCOA - ICE FUTURES U.S. ,2396.0,0.17923624595469256,-20769,-1.5253419963960306,19555,0.6311176535282522,0.013585298040190782,0.06775050472850919,0.06868867082961638,0.08889816360601,0.17786635929247388
2009-03-24,110962,32530,12641,55169,78037,073732,COCOA - ICE FUTURES U.S. ,2609.0,0.20608857086209692,-22868,-1.8114347357065803,19889,0.28824163969795036,0.015757548458778133,0.04170817559938899,0.08889816360601,-0.0015331544653123252,0.1760885053502218
2009-03-31,109979,34010,11646,56423,82289,073732,COCOA - ICE FUTURES U.S. ,2605.0,0.23519035452222697,-25866,-2.701825850291091,22364,2.2304933220381753,0.039693753965049886,0.05420974242158753,-0.0015331544653123252,0.022648752399232253,0.17535806710600677
2009-04-07,110368,35611,11056,55151,83866,073732,COCOA - ICE FUTURES U.S. ,2664.0,0.2601750507393447,-28715,-2.590494548959347,24555,1.9921985106247555,0.02049389642993303,0.046949664645252534,0.022648752399232253,-0.07507507507507505,0.17522172184886506
2009-04-14,115459,35164,11426,59295,84856,073732,COCOA - ICE FUTURES U.S. ,2464.0,0.2213859465264726,-25561,2.857712380400116,23738,-0.7402507973325602,0.03561543104106111,0.017535951921013093,-0.07507507507507505,-0.021915584415584388,0.17388260440525796
2009-04-21,110194,31769,12436,58816,80121,073732,COCOA - ICE FUTURES U.S. ,2410.0,0.19334083525418808,-21305,3.6861569907932683,19333,-3.8152071298036536,0.03752780036995185,0.09964936093202126,-0.021915584415584388,-0.012448132780082943,0.1714905225612792
2009-04-28,112170,31629,12795,60970,80782,073732,COCOA - ICE FUTURES U.S. ,2380.0,0.17662476598020863,-19812,1.354883205982177,18834,-0.452837722562027,0.019858626333314523,0.011232667026832344,-0.012448132780082943,-0.013865546218487346,0.16913657824260792
2009-05-05,112979,29051,13372,63151,79475,073732,COCOA - ICE FUTURES U.S. ,2347.0,0.14448702856283027,-16324,3.109565837567977,15679,-2.8126950164928237,0.02445556911082131,0.07437003512245716,-0.013865546218487346,0.002556455048998707,0.16615258572939803
2009-05-12,115755,29091,15277,65966,81410,073732,COCOA - ICE FUTURES U.S. ,2353.0,0.13341972269016458,-15444,0.7789058143548802,13814,-1.6507492542861948,0.032230485289327974,0.04383790119004688,0.002556455048998707,-0.016999575010624768,0.1635722843220098
2009-05-19,118806,28094,16191,68736,81179,073732,COCOA - ICE FUTURES U.S. ,2313.0,0.10473376765483225,-12443,2.592544598505464,11903,-1.6509006090449658,0.02001801020578328,0.043152308908208196,-0.016999575010624768,0.043666234327712994,0.16093632250105452
2009-05-26,121437,28787,18803,69953,81167,073732,COCOA - ICE FUTURES U.S. ,2414.0,0.0923441784629067,-11214,1.0344595390805178,9984,-1.6152382876285711,0.008132609846479618,0.06944736289136373,0.043666234327712994,0.10646230323115158,0.15850470735678726
2009-06-02,119409,32659,17894,67081,86118,073732,COCOA - ICE FUTURES U.S. ,2671.0,0.15942684387273992,-19037,-6.442023436020324,14765,3.9370208420827257,0.05106430198630539,0.09457401143354499,0.10646230323115158,0.03631598652190182,0.15759086980999454
2009-06-09,120700,41567,20673,61503,88631,073732,COCOA - ICE FUTURES U.S. ,2768.0,0.2247555923777962,-27128,-6.775871165490038,20894,5.132778936261086,0.05389185660809677,0.18777313624678663,0.03631598652190182,-0.05238439306358378,0.15815273604253036
2009-06-16,114573,43793,19348,56242,86119,073732,COCOA - ICE FUTURES U.S. ,2623.0,0.2607682438270797,-29877,-2.2775476387738194,24445,2.9420049710024854,0.05460062798097794,0.05623921065551702,-0.05238439306358378,-0.05680518490278308,0.15888691480018896
2009-06-23,109122,37019,15190,58488,83363,073732,COCOA - ICE FUTURES U.S. ,2474.0,0.22795586591154854,-24875,4.365775531757046,21829,-2.283260454033673,0.035262352750421215,0.20938918577256796,-0.05680518490278308,0.005254648342764678,0.15860466954523034
2009-06-30,107388,34812,15763,59337,81579,073732,COCOA - ICE FUTURES U.S. ,2487.0,0.2071181137557269,-22242,2.4128956580707834,19049,-2.5476072652627333,0.018684890289250335,0.05496786950074147,0.005254648342764678,-0.018094089264173663,0.15781395076620408
2009-07-07,107985,35056,16469,59321,80372,073732,COCOA - ICE FUTURES U.S. ,2442.0,0.19494374218641478,-21051,1.1090624650798973,18587,-0.4302156665549223,0.00875491255825274,0.018437651625424552,-0.018094089264173663,0.10565110565110558,0.1564179301558975
2009-07-14,109742,35187,18011,60406,82433,073732,COCOA - ICE FUTURES U.S. ,2700.0,0.20071622532849775,-22027,-0.9038292355419734,17176,-1.3066629624484882,0.022024797149237954,0.03144855069739464,0.10565110565110558,0.06481481481481488,0.1557225797462105
2009-07-21,114250,37982,18400,59360,84799,073732,COCOA - ICE FUTURES U.S. ,2875.0,0.22266083150984683,-25439,-3.1091104590767435,19582,2.192414936851889,0.023668310684730055,0.05647192366358057,0.06481481481481488,0.0013913043478261944,0.15551525059659427
2009-07-28,116269,40837,17382,58504,86981,073732,COCOA - ICE FUTURES U.S. ,2879.0,0.2449234103673378,-28477,-2.6590809628008754,23455,3.389934354485777,0.020881877856823727,0.06652467407547365,0.0013913043478261944,0.022924626606460663,0.15625613591015527
2009-08-04,115852,42912,18603,56224,85835,073732,COCOA - ICE FUTURES U.S. ,2945.0,0.2555933432310189,-29611,-0.9753244630985043,24309,0.734503608012454,0.02411674022765189,0.05358042753799886,0.022924626606460663,-0.041086587436332755,0.15774617102407393
2009-08-11,113497,40252,18506,58142,85953,073732,COCOA - ICE FUTURES U.S. ,2824.0,0.24503731376159724,-27811,1.5537064530608018,21746,-2.2123053551082417,0.014129567299351123,0.04692127029510875,-0.041086587436332755,-0.028328611898016942,0.159211153530913
2009-08-18,109765,41849,16991,54619,82925,073732,COCOA - ICE FUTURES U.S. ,2744.0,0.25787819432423814,-28306,-0.43613487581169547,24858,2.7419226939919117,0.04762839527714768,0.05288919102651258,-0.028328611898016942,0.0925655976676385,0.16096445539510779
2009-08-25,113644,43918,17892,53549,85437,073732,COCOA - ICE FUTURES U.S. ,2998.0,0.2805955439794446,-31888,-3.263335307247301,26026,1.0640914681364733,0.025772379951937607,0.04805047726905032,0.0925655976676385,-0.06470980653769176,0.16444537190945352
2009-09-01,113879,43427,17918,54253,84919,073732,COCOA - ICE FUTURES U.S. ,2804.0,0.2692858209151819,-30666,1.0752877406638275,25509,-0.45492942874238845,0.008780501825079758,0.00842774472247127,-0.06470980653769176,0.04850213980028539,0.1668251884595093
2009-09-08,117040,44653,18156,54018,86424,073732,COCOA - ICE FUTURES U.S. ,2940.0,0.2768796992481203,-32406,-1.5279375477480484,26497,0.8675875271121103,0.012389456145597472,0.023308761483226925,0.04850213980028539,0.03673469387755102,0.16947068627507264
2009-09-15,124688,47751,20207,54973,89804,073732,COCOA - ICE FUTURES U.S. ,3048.0,0.27934524573335046,-34831,-2.071941216678059,27544,0.894565960355434,0.02994260138005346,0.07576738573825009,0.03673469387755102,0.04002624671916011,0.1727395798674833
2009-09-22,123830,47144,20467,53744,86808,073732,COCOA - ICE FUTURES U.S. ,3170.0,0.2670112250666236,-33064,1.4171371743872707,26677,-0.6953355575516489,0.030060048949854857,0.012823357146026533,0.04002624671916011,-0.03596214511041007,0.17606477328578038
2009-09-29,123289,47252,20054,52703,85752,073732,COCOA - ICE FUTURES U.S. ,3056.0,0.26806122200682947,-33049,0.012113381248485827,27198,0.4207381086974078,0.015145715214329565,0.007740766053546489,-0.03596214511041007,0.05071989528795817,0.1790546563707713
2009-10-06,128991,48874,20501,56205,90866,073732,COCOA - ICE FUTURES U.S. ,3211.0,0.26870866959710366,-34661,-1.3074970191987931,28373,0.9530452838452741,0.05858394924900218,0.029823423423423423,0.05071989528795817,-0.0358143880411087,0.18207513204287998
2009-10-13,127976,46497,18104,55840,91154,073732,COCOA - ICE FUTURES U.S. ,3096.0,0.2759423641932862,-35314,-0.5062368692389392,28393,0.015504957710227847,0.004442358191490809,0.07389978483305212,-0.0358143880411087,0.07655038759689914,0.18608613149966194
2009-10-20,134993,48833,20828,60499,95996,073732,COCOA - ICE FUTURES U.S. ,3333.0,0.2629543754120584,-35497,-0.14299556166781272,28005,-0.3031818465962368,0.06071120483082527,0.07263748725972927,0.07655038759689914,0.0042004200420042714,0.1905017768117746
2009-10-27,142494,54546,23659,60181,98365,073732,COCOA - ICE FUTURES U.S. ,3347.0,0.2679691776495852,-38184,-1.9904735801115614,30887,2.1349255146563153,0.016947762794394056,0.10925132664151908,0.0042004200420042714,-0.021810576635793222,0.19575730583575796
2009-11-03,146118,56356,22209,56459,97230,073732,COCOA - ICE FUTURES U.S. ,3274.0,0.27902790895030044,-40771,-1.8155150392297221,34147,2.287815627324659,0.031602782242060264,0.04149430407942468,-0.021810576635793222,-0.057422113622480175,0.20109578901054606
2009-11-17,121235,45137,13078,54557,92474,073732,COCOA - ICE FUTURES U.S. ,3086.0,0.31275621726399144,-37917,1.9532158940034767,32059,-1.4289820555988995,0.045282967537458085,0.34956626299063814,-0.057422113622480175,0.038561244329228694,0.20686795124380855
2009-11-24,123135,48542,13247,53334,94960,073732,COCOA - ICE FUTURES U.S. ,3205.0,0.33805173183903847,-41626,-3.0593475481502868,35295,2.6691961892192846,0.025011126545915547,0.05784201071388111,0.038561244329228694,0.0343213728549141,0.2125459322397364
