,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,PA_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2009-10-06,21223,13850,2493,4278,18024,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,309.6499938964844,0.6476935400273288,-13746,-5.066188912113068,11357,3.9912411665173684,0.0456461303918931,0.050419139692834854,0.0701572053387356,0.06297432709305606,0.5239579849699282
2009-10-13,21914,14068,2341,4638,18880,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,329.1499938964844,0.6499041708496851,-14242,-2.3370871224614804,11727,1.7433916034490884,0.05170507696232673,0.02254860137729295,0.06297432709305606,0.02384932781127258,0.5252400512136399
2009-10-20,22247,14371,2202,4813,19462,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,337.0,0.6584708050523667,-14649,-1.8572601989595692,12169,2.016975449484348,0.031184346035015447,0.02666988475230797,0.02384932781127258,-0.02106826736948253,0.5270710682617232
2009-10-27,22694,14789,1885,4832,20218,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,329.8999938964844,0.6779765576804442,-15386,-3.3128062210635143,12904,3.3038162448869515,0.03093812375249501,0.04408060453400504,-0.02106826736948253,-0.039860546043570255,0.5282888889290769
2009-11-03,22255,14282,1746,5115,19876,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,316.75,0.6632666816445743,-14761,2.754031902705561,12536,-1.6215739843130343,0.02500900324116682,0.04030446718243075,-0.039860546043570255,0.2045777041609118,0.5318265576221548
2009-12-01,23271,15322,1692,4825,20746,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,381.5499877929688,0.6841562459713807,-15921,-5.212311840035947,13630,4.915749269827005,0.04536388878025889,0.06429998824497472,0.2045777041609118,-0.021884355531596178,0.537447235439161
2009-12-08,22904,15400,1879,4507,20234,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,373.2000122070313,0.686648620328327,-15727,0.8336556228782604,13521,-0.46839413862747625,0.03354755264540641,0.015336535679148099,-0.021884355531596178,-0.024919662396441167,0.5435646836477587
2009-12-15,22380,15969,2115,3540,19727,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,363.8999938964844,0.7232797140303843,-16187,-2.008382815228781,13854,1.4538945162417045,0.06335152791507286,0.04451448794514488,-0.024919662396441167,-0.03228909095102217,0.5516075823278109
2009-12-22,22351,16359,2017,3411,19776,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,352.1499938964844,0.7321820052794058,-16365,-0.7953529937444146,14342,2.180518319928508,0.007676715400871178,0.026556377884196777,-0.03228909095102217,0.09853759139133045,0.5578925321314503
2009-12-29,22402,16098,2112,3564,19692,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,386.8500061035156,0.7199357200249977,-16128,1.0603552413762247,13986,-1.5927698984385488,0.01019091847265222,0.019549697968149368,0.09853759139133045,0.08659687080639689,0.5628125453107063
2010-01-05,23379,16060,1942,4063,20470,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,420.3500061035156,0.7017836519953805,-16407,-1.245424515668244,14118,0.5892331041871262,0.05205233766763136,0.011554271747583602,0.08659687080639689,0.010586372367881847,0.5669846876429274
2010-01-12,23437,15603,2783,4136,19583,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,424.7999877929688,0.6590860605026241,-15447,4.106249197998204,12820,-5.5519911031267375,0.04047388169821662,0.07059719351680627,0.010586372367881847,0.08686446674769255,0.5703591632360309
2010-01-19,23262,15612,3313,3919,18757,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,461.7000122070313,0.6378643280887284,-14838,2.598455433715919,12299,-2.2229807569228144,0.04599576644910919,0.028480845442536328,0.08686446674769255,-0.07450730670251127,0.5734469086815224
2010-01-26,23354,15964,3928,3934,18274,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,427.2999877929688,0.6140275755759185,-14340,2.140830539076606,12036,-1.1305992605966813,0.02242435158501441,0.048612507540719885,-0.07450730670251127,-0.02527495460215534,0.5756897152645384
2010-02-02,23024,16222,3894,3480,18064,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,416.5,0.6334259902710215,-14584,-1.0447889012588851,12328,1.2503211441294853,0.030820646119569254,0.014515808311791608,-0.02527495460215534,0.04201680672268915,0.5781209060990283
2010-02-23,23459,16537,3404,3078,18330,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,434.0,0.6501555906048851,-15252,-2.901320361362057,13133,3.4963516330785267,0.031203288490284007,0.040369088811995385,0.04201680672268915,0.021774221675187277,0.5806031626905213
2010-03-02,21597,15802,3465,3062,17651,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,443.4500122070313,0.6755104875677177,-14589,2.8262074257214715,12337,-3.3931540133850544,0.03355380678800753,0.041314164114807705,0.021774221675187277,0.056037828169764214,0.5836051480016005
2010-03-09,22195,15831,3235,3258,18381,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,468.2999877929688,0.6813696778553728,-15123,-2.4725656341158495,12596,1.1992406352734175,0.042793105041822634,0.013584391062624566,0.056037828169764214,0.006619701439936954,0.5871710925040982
2010-03-16,23409,16290,2929,3635,19710,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,471.3999938964844,0.6867016959289163,-16075,-4.289254336562289,13361,3.4467222347375537,0.07307774684086528,0.039804360268484315,0.006619701439936954,-0.01644039053955071,0.5914538414286403
2010-03-23,24170,16517,2913,4182,20151,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,463.6499938964844,0.6606950765411668,-15969,0.4528172924943398,13604,1.0380622837370241,0.04060329593556076,0.012506433350488934,-0.01644039053955071,0.010568303593202266,0.5949359761308448
2010-03-30,22924,15599,3096,3820,19041,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,468.5499877929688,0.6639766183912057,-15221,3.0947455523376086,12503,-4.555233760860571,0.0643891343335812,0.058892752072746725,0.010568303593202266,0.0814214606935797,0.5987462859350978
2010-04-06,24075,16450,3168,3807,19918,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,506.7000122070313,0.6692004153686397,-16111,-3.8823939975571453,13282,3.3981853079741753,0.0375131717597471,0.04704862881027628,0.0814214606935797,0.02782706778419497,0.6020001400768025
2010-04-13,23923,16519,2739,3586,19950,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,520.7999877929688,0.6840279229193663,-16364,-1.0508826583592938,13780,2.068535825545171,0.010749490142760026,0.02585938311351127,0.02782706778419497,0.05721963996054269,0.6056208863302245
2010-04-20,23490,16471,2860,3365,19462,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,550.5999755859375,0.6852703277990634,-16097,1.1160807591021193,13611,-0.7064331396563976,0.03105970999255268,0.008742434431741762,0.05721963996054269,-0.004812865049778181,0.609833496868641
2010-04-27,24037,17356,2939,2971,19954,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,547.9500122070312,0.7065357573740484,-16983,-3.7718177948063007,14417,3.431247339293316,0.03864776444929117,0.04749938408474994,-0.004812865049778181,-0.061501982765352015,0.6142974495058978
2010-05-04,23682,17604,3203,2471,19321,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,514.25,0.711510852123976,-16850,0.5533136414694013,14401,-0.06656404709406331,0.05199155653450808,0.024607103378670638,-0.061501982765352015,0.032960646002977656,0.6184044398215285
2010-05-11,24964,18983,2798,2693,21019,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,531.2000122070312,0.7340970998237462,-18326,-6.232581707626045,16185,7.533147538214678,0.08097165991902834,0.08190624856526331,0.032960646002977656,-0.04743978092607748,0.6218679058719128
2010-05-18,23370,17002,2545,2698,19424,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,506.0,0.715703893881044,-16726,6.409229290177857,14457,-6.921967633392084,0.07232619112196004,0.11428863764260501,-0.04743978092607748,-0.15138341127177002,0.6250869475717368
2010-05-25,21175,14927,2619,3386,17351,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,429.3999938964844,0.6595041322314049,-13965,11.814291827128798,12308,-9.195549850235345,0.13314365626657665,0.12247805767696342,-0.15138341127177002,0.07300886480933011,0.6283381073748213
2010-06-01,21271,15732,2460,3394,17794,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,460.75,0.6769780452258944,-14400,-2.0543093270366,13272,4.552538370720189,0.021285633377383425,0.05299032541776605,0.07300886480933011,-0.04188819922510845,0.6327081040157945
2010-06-08,21145,15823,2626,3199,17649,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,441.4500122070313,0.6833766847954599,-14450,-0.2350618212589911,13197,-0.35259273188848667,0.016308518802762854,0.013930294324895658,-0.04188819922510845,0.07656583272924955,0.6374182197021531
2010-06-15,21509,16088,2228,3219,18406,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,475.25,0.7060765261053512,-15187,-3.485457554977536,13860,3.135493024355639,0.03593063583815029,0.036197859794715,0.07656583272924955,0.02987903673231207,0.643078707494638
2010-06-22,21790,16218,2372,3102,18471,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,489.4500122070313,0.7053235429095915,-15369,-0.8461574224743131,13846,-0.06508903249802409,0.008436471515320076,0.014739107046799354,0.02987903673231207,-0.07651447803251954,0.6475677768657009
2010-06-29,20467,14952,2485,3254,17101,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,452.0,0.6765524991449651,-13847,6.9848554382744386,12467,-6.328591096833409,0.07477278309997544,0.07908470493777599,-0.07651447803251954,-0.025663730317512456,0.65018205006077
2010-07-06,19506,13975,2023,3283,16554,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,440.3999938964844,0.6803547626371373,-13271,2.8142864122734155,11952,-2.516245663751405,0.0290366486867974,0.08994874359294912,-0.025663730317512456,0.06425980631870498,0.6529967501036817
2010-07-13,19679,14703,1988,2761,16734,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,468.7000122070313,0.710046242187103,-13973,-3.598892648415872,12715,3.911616938377935,0.03600923313670172,0.04571325864238212,0.06425980631870498,-0.0386174645447217,0.655385869244075
2010-07-20,19266,14318,2100,2769,16195,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,450.6000061035156,0.6968753244056888,-13426,2.7796127852025,12218,-2.5255348340870976,0.028844125711875133,0.03027165306371056,-0.0386174645447217,0.034398579205609625,0.6581202401019106
2010-07-27,20201,15457,2128,2557,17170,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,466.1000061035156,0.7233800306915499,-14613,-6.161112841274784,13329,5.766635523720544,0.06017133877426877,0.06636337787887404,0.034398579205609625,0.08656941766817816,0.6617417497186775
2010-08-03,20692,16429,2191,1698,17581,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,506.4500122070313,0.7675913396481732,-15883,-6.286817484282957,14238,4.499777238750557,0.06587478603662016,0.055585392051557464,0.08656941766817816,-0.07078685998502965,0.6670043927805213
2010-08-10,19488,14438,2093,2171,16358,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,470.6000061035156,0.7279864532019704,-14187,8.196404407500484,12345,-9.148463174173592,0.09153219277888715,0.12636864073558768,-0.07078685998502965,0.05673604195317439,0.6703895697738415
2010-08-17,19419,14390,1938,2437,16639,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,497.2999877929688,0.7313455893712344,-14202,-0.0769704433497537,12452,0.549055829228243,0.028674774585867056,0.012432631063204311,0.05673604195317439,-0.026241681305654185,0.6743090007790864
2010-08-24,19378,13581,1914,2995,16432,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,484.25,0.6934152131282898,-13437,3.9394407539008185,11667,-4.04243266903548,0.039378185000257374,0.05375927718618909,-0.026241681305654185,0.03335052947131523,0.6774876401699392
2010-08-31,20257,15101,1838,2620,17363,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,500.3999938964844,0.7277977982919485,-14743,-6.7396016100732785,13263,8.236144080916503,0.06535555221938648,0.09422043804238739,0.03335052947131523,0.04236607103923884,0.6795499201155827
2010-09-07,21688,16442,2335,2561,18437,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,521.5999755859375,0.732017705643674,-15876,-5.593128301327936,14107,4.166460976452584,0.05395751976378703,0.0978857112424775,0.04236607103923884,0.057802963622062276,0.6813675980111622
2010-09-14,23010,16693,2364,3676,19809,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,551.75,0.7011299435028249,-16133,-1.1849870896348211,14329,1.0236075248985614,0.10589738130721738,0.014692763813821693,0.057802963622062276,-0.04340736240513143,0.6828253575007251
2010-09-21,23464,16487,2251,4049,20494,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,527.7999877929688,0.7008608932833277,-16445,-1.3559322033898304,14236,-0.4041720990873533,0.04310801450515422,0.0170242288397908,-0.04340736240513143,0.061576356103949514,0.6848009690521368
2010-09-28,24189,17351,1761,3836,21612,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,560.2999877929688,0.7348794906775807,-17776,-5.672519604500511,15590,5.77054210705762,0.05230273498899717,0.0708455420678108,0.061576356103949514,0.031947215427526654,0.6866316091087185
2010-10-05,24364,17179,1820,4131,21837,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,578.2000122070312,0.7267279592841898,-17706,0.28938773822812025,15359,-0.9549795361527967,0.02002464571780653,0.012158534659718933,0.031947215427526654,0.004237309158260594,0.6882472370133587
2010-10-12,24196,17036,1870,4046,21556,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,580.6500244140625,0.7236733344354439,-17510,0.8044656049909702,15166,-0.792152355934986,0.014295758143895007,0.010208399449910081,0.004237309158260594,-0.00378887817881568,0.6896913668992648
2010-10-19,24585,17243,1960,4004,21587,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,578.4500122070312,0.7151921903599756,-17583,-0.3017027607869069,15283,0.4835510001653166,0.0028525653550076197,0.01546633338540853,-0.00378887817881568,0.08125161899586653,0.6907482867447937
2010-10-26,24702,18253,2119,3302,21682,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,625.4500122070312,0.7440693061290584,-18380,-3.241814114297336,16134,3.4614602399837295,0.031900416266410506,0.05738268211270371,0.08125161899586653,0.030378127155125556,0.6921737500597247
2010-11-02,25597,18850,2461,3339,22185,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,644.4500122070312,0.7362581552525687,-18846,-1.8864869241356976,16389,1.0323050765120234,0.021156558533145273,0.04406175214677866,0.030378127155125556,0.15082630206515613,0.6941513508855024
2010-11-09,25858,19344,2494,3013,22587,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,741.6500244140625,0.7569804315879032,-19574,-2.8440832910106653,16850,1.8009923037856,0.0284375,0.024132246542723692,0.15082630206515613,-0.13011527920630683,0.6962530218770518
2010-11-16,24029,17567,2786,3407,20336,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,645.1500244140625,0.704523700528528,-16929,10.228942686982752,14781,-8.001392219042462,0.11140125510676831,0.10165577556134231,-0.13011527920630683,0.07044865450195625,0.6973033974477989
2010-11-23,24262,16351,2521,4085,20169,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,690.5999755859375,0.6629296842799439,-16084,3.516584127512589,13830,-3.9577177577094345,0.03483961408427476,0.07847604917337855,0.07044865450195625,0.014987021411798196,0.6973891451252523
2010-11-30,22842,16085,2237,3837,19805,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,700.9500122070312,0.6990631293231766,-15968,0.4781139230071717,13848,0.07419009150111285,0.025886134844767785,0.03001855692609977,0.014987021411798196,0.051715528024405266,0.6977946561183817
2010-12-07,23157,16116,2357,3817,19862,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,737.2000122070312,0.6928790430539362,-16045,-0.3370983276420629,13759,-0.38963313194991683,0.0032518265129439588,0.008174091917934282,0.051715528024405266,0.040016277145306534,0.6983641246070232
2010-12-14,23124,16705,2175,3420,20109,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,766.7000122070312,0.7217176959003633,-16689,-2.781016539275381,14530,3.3294468195362095,0.02737047898338221,0.04083686440677966,0.040016277145306534,-0.020412187511269497,0.6990864601825806
2010-12-21,22590,16446,2014,3012,19686,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,751.0499877929688,0.7381142098273572,-16674,0.06486766995329528,14432,-0.42380211036152915,0.0366111551678562,0.02275189599133261,-0.020412187511269497,0.048132647628811975,0.7000761830575619
2010-12-28,23214,16949,1965,2988,20322,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,787.2000122070312,0.7467045748255363,-17334,-2.921646746347941,14984,2.443559096945551,0.028314028314028315,0.02918473088717352,0.048132647628811975,-0.023056433095289486,0.7005266611497765
2011-01-04,23046,17030,2607,2866,19428,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,769.0499877929688,0.7186496572073244,-16562,3.3255793917463596,14423,-2.4166451279400363,0.04557279985646362,0.03681825126037582,-0.023056433095289486,0.01781420248942167,0.7002664236868518
2011-01-11,22188,16483,2484,2620,18665,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,782.75,0.7231386334955832,-16045,2.2433394081402414,13999,-1.8397986635424801,0.047404275311252055,0.03532451099277693,0.01781420248942167,0.03276911455006393,0.7003280181766708
2011-01-18,22597,16875,2382,2573,18950,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,808.4000244140625,0.7247422224189052,-16377,-1.4963043086352985,14493,2.2264287001983054,0.015425358918366399,0.02565300929532118,0.03276911455006393,-0.031729371152176666,0.7007695291463539
2011-01-25,21631,16202,2315,2314,18093,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,782.75,0.7294623457075493,-15779,2.646368987033677,13887,-2.6817719166261007,0.054687117165678444,0.039963276988713076,-0.031729371152176666,0.05071863584417913,0.7021229192464487
2011-02-01,22356,16701,2211,2452,18863,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,822.4500122070312,0.7340758633029164,-16411,-2.921732698442051,14490,2.7876658499375897,0.04259910860896082,0.031884517766497464,0.05071863584417913,0.01842052787895465,0.7039731410774906
2011-02-08,23519,17710,2379,2395,19900,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,837.5999755859375,0.7442918491432459,-17505,-4.893540883879048,15331,3.7618536410806946,0.04906929804888988,0.05858927771417193,0.01842052787895465,0.00202962303794485,0.7064782232614777
2011-02-15,22803,17614,2394,1848,19331,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,839.2999877929688,0.7666973643818796,-17483,0.0935413920659892,15220,-0.4719588417874909,0.05269370602955758,0.005547780887644942,0.00202962303794485,-0.04033119990261136,0.7090411343020713
2011-02-22,23021,17655,2162,2240,19903,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,805.4500122070312,0.7672559836670866,-17663,-0.7893698197605579,15493,1.1972108933035126,0.043535202998690334,0.01377605086541858,-0.04033119990261136,0.011049678122816431,0.7112930649378828
2011-03-01,22457,17319,2198,2324,19496,075651,PALLADIUM - NEW YORK MERCANTILE EXCHANGE ,814.3499755859375,0.7646613528075878,-17172,2.132835237391946,15121,-1.6159159028712913,0.022502291475710357,0.01906030639954911,0.011049678122816431,-0.035856759436709185,0.7130075046540341
