,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,SI_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2008-09-30,103812,30405,12069,30397,59180,084691,SILVER - COMMODITY EXCHANGE INC. ,12.230999946594238,0.277260817631873,-28783,4.3954675631926285,18336,-2.7020296351637407,0.05122966833004008,0.11082073739228705,-0.06775914228043156,-0.0740740856254668,0.40323909901491706
2008-10-07,99883,28882,11783,30780,60609,084691,SILVER - COMMODITY EXCHANGE INC. ,11.324999809265137,0.29863940810748574,-29829,-1.0075906446268255,17099,-1.191577081647594,0.01982733151692217,0.04448542973072667,-0.0740740856254668,-0.02710818237419521,0.4020249815940752
2008-10-14,98596,28140,11218,30987,58158,084691,SILVER - COMMODITY EXCHANGE INC. ,11.017999649047852,0.2755791309992292,-27171,2.661113502798274,16922,-0.17720733257911755,0.029816590947332997,0.033207988210783065,-0.02710818237419521,-0.08785618888603253,0.39998419345858927
2008-10-21,95873,27104,13463,33648,55916,084691,SILVER - COMMODITY EXCHANGE INC. ,10.050000190734863,0.23226560136847704,-22268,4.972818369913587,13641,-3.3277212057284267,0.05474297708900898,0.08087854660191782,-0.08785618888603253,-0.12537315472326416,0.3969489912323404
2008-10-28,95716,27822,12754,32678,56190,084691,SILVER - COMMODITY EXCHANGE INC. ,8.789999961853027,0.24564336161143382,-23512,-1.2975498837003119,15068,1.488427398746258,0.013998289598055543,0.03516857255520505,-0.12537315472326416,0.15244597934052817,0.3941817175478673
2008-11-04,94365,29015,11508,29460,57368,084691,SILVER - COMMODITY EXCHANGE INC. ,10.130000114440918,0.29574524452922163,-27908,-4.592753562622759,17507,2.548163316477914,0.050628829409867786,0.06018804135922809,0.15244597934052817,-0.032082902822659576,0.392487066840902
2008-11-11,94494,30913,11287,26743,54707,084691,SILVER - COMMODITY EXCHANGE INC. ,9.80500030517578,0.2959341333841302,-27964,-0.05934403645419382,19626,2.245535950829227,0.06602823818293431,0.05021327014218009,-0.032082902822659576,-0.02600715007691623,0.390805434404881
2008-11-18,91853,29678,10603,27064,54522,084691,SILVER - COMMODITY EXCHANGE INC. ,9.550000190734863,0.29893416654872457,-27458,0.535483734417,19075,-0.5831058056596186,0.006202044468413699,0.04764032670489809,-0.02600715007691623,0.07539269661243897,0.38951287833208464
2008-11-25,86878,24915,10756,29610,53292,084691,SILVER - COMMODITY EXCHANGE INC. ,10.270000457763672,0.2725891480006446,-23682,4.110916355481041,14159,-5.3520298738201255,0.045547755180815906,0.1378150318185641,0.07539269661243897,-0.0662122955079063,0.38756907134656043
2008-12-02,82434,24263,8210,27282,52176,084691,SILVER - COMMODITY EXCHANGE INC. ,9.59000015258789,0.3019870441807992,-24894,-1.3950597389442665,16053,2.180068601947559,0.043343653250773995,0.09848181566224248,-0.0662122955079063,0.023461879480230596,0.3864510437525881
2008-12-09,83476,24501,7618,26936,51687,084691,SILVER - COMMODITY EXCHANGE INC. ,9.8149995803833,0.2965043844937467,-24751,0.17347211102215104,16883,1.0068660989397578,0.01062030194726734,0.02584140228525172,0.023461879480230596,0.08751912814244922,0.3852773672355862
2008-12-16,87384,26737,7416,26648,55831,084691,SILVER - COMMODITY EXCHANGE INC. ,10.673999786376951,0.33396273917421954,-29183,-5.309310460491639,19321,2.9205999329148495,0.05373489009323586,0.07138465142154422,0.08751912814244922,0.02632566450748297,0.3847976846831511
2008-12-30,85312,27106,7311,25545,55789,084691,SILVER - COMMODITY EXCHANGE INC. ,10.954999923706056,0.3545105026256564,-30244,-1.2141810857822943,19795,0.5424333974182917,0.014077753461037205,0.013772263706889037,0.02632566450748297,0.042446385744070225,0.38470679772003646
2009-01-06,86788,26767,6578,25818,56738,084691,SILVER - COMMODITY EXCHANGE INC. ,11.420000076293944,0.35627045213624003,-30920,-0.7923855963990997,20189,0.461834208552138,0.01480207374388294,0.032148747938221624,0.042446385744070225,-0.06698777042136528,0.3853372309996433
2009-01-13,85916,25899,7543,26028,53708,084691,SILVER - COMMODITY EXCHANGE INC. ,10.654999732971191,0.32217514781879975,-27680,3.733235009448311,18356,-2.1120431396045536,0.04063409250526738,0.05481131511273249,-0.06698777042136528,0.04720790915112949,0.3842569455861969
2009-01-20,86349,26663,7597,26347,55277,084691,SILVER - COMMODITY EXCHANGE INC. ,11.157999992370604,0.3350357271074361,-28930,-1.454909446436054,19066,0.8263885655756786,0.023130451827893757,0.023876240513718623,0.04720790915112949,0.09042837652032998,0.3836223881648472
2009-01-27,89185,28760,7802,26230,58425,084691,SILVER - COMMODITY EXCHANGE INC. ,12.166999816894531,0.36099119807142455,-32195,-3.781167124112613,20958,2.1911081772805705,0.03856830665642903,0.06296154477326185,0.09042837652032998,0.01052028119715076,0.3831727284809598
2009-02-03,93813,29430,7015,28118,61291,084691,SILVER - COMMODITY EXCHANGE INC. ,12.295000076293944,0.353607708952917,-33173,-1.096596961372428,22415,1.6336827941918481,0.05317138095717434,0.039978049115104955,0.01052028119715076,0.06750711008992871,0.38267109686277545
2009-02-10,96019,30842,6720,28945,63982,084691,SILVER - COMMODITY EXCHANGE INC. ,13.125,0.364896530894927,-35037,-1.9869314487331182,24122,1.8195772440919702,0.037857673227372025,0.0454448644907087,0.06750711008992871,0.0672762189592635,0.38238879489731503
2009-02-17,99325,30954,6237,30435,66486,084691,SILVER - COMMODITY EXCHANGE INC. ,14.008000373840332,0.36295997986408257,-36051,-1.0560409918870224,24717,0.6196690238390318,0.04120881955406981,0.015998494259363824,0.0672762189592635,-0.0010708411566554554,0.3819799343912448
2009-02-24,101629,30975,5768,33232,71463,084691,SILVER - COMMODITY EXCHANGE INC. ,13.993000030517578,0.3761819952966181,-38231,-2.194815001258495,25207,0.49332997734709294,0.07425378480347676,0.013335873499714232,-0.0010708411566554554,-0.092760689835098,0.3815087195531555
2009-03-03,93051,32391,5706,28264,66968,084691,SILVER - COMMODITY EXCHANGE INC. ,12.69499969482422,0.4159439447184877,-38704,-0.46541833531767507,26685,1.4543093014789086,0.09936785954301075,0.03879570569861144,-0.092760689835098,-0.010634051079383755,0.3813923102039777
2009-03-10,92260,30549,5267,28649,64416,084691,SILVER - COMMODITY EXCHANGE INC. ,12.5600004196167,0.3876761326685454,-35767,3.1563336234967916,25282,-1.507775306014981,0.03155858808359749,0.06368662050480232,-0.010634051079383755,0.009952228966869203,0.38066330513800695
2009-03-17,92796,29437,5022,29155,64915,084691,SILVER - COMMODITY EXCHANGE INC. ,12.6850004196167,0.3853614379930169,-35760,0.007587253414264037,24415,-0.9397355300238457,0.010683533538854045,0.03938013291157608,0.009952228966869203,0.05195107774967744,0.37968235160243896
2009-03-24,93147,27711,4980,30854,64455,084691,SILVER - COMMODITY EXCHANGE INC. ,13.343999862670898,0.3607308877365884,-33601,2.3266089055562738,22731,-1.8147333936807624,0.022652635113158254,0.05408216328653146,0.05195107774967744,-0.027652839103620375,0.3781089780288235
2009-03-31,94506,27232,6645,29827,62930,084691,SILVER - COMMODITY EXCHANGE INC. ,12.975000381469728,0.35027405667365036,-33103,0.5346387967406357,20587,-2.3017381128753476,0.02751274836400487,0.06328777636744694,-0.027652839103620375,-0.05934492756264964,0.37721033065392934
2009-04-07,93101,26198,8557,29430,59011,084691,SILVER - COMMODITY EXCHANGE INC. ,12.204999923706056,0.31773020697951687,-29581,3.726747508094724,17641,-3.1172623960383468,0.04880089551226241,0.08476478204574882,-0.05934492756264964,0.045473192023359976,0.37560853310608844
2009-04-14,94568,24462,7656,30683,59541,084691,SILVER - COMMODITY EXCHANGE INC. ,12.760000228881836,0.3051560781659758,-28858,0.7765759766275335,16806,-0.8968754363540671,0.019761925873381804,0.08210349336820474,0.045473192023359976,-0.05525077672885248,0.3738706958141751
2009-04-21,96277,24516,10518,31095,56266,084691,SILVER - COMMODITY EXCHANGE INC. ,12.05500030517578,0.26144354310998474,-25171,3.898781828948482,13998,-2.9692919380763048,0.0422041872231316,0.0832334303819147,-0.05525077672885248,0.02820407664709168,0.3713978904164882
2009-04-28,90687,24121,8402,30037,57497,084691,SILVER - COMMODITY EXCHANGE INC. ,12.395000457763672,0.30279973976424407,-27460,-2.3775148789430496,15719,1.7875505053127954,0.026149838919734048,0.077206899732497,0.02820407664709168,0.08124243100383932,0.36973178790999417
2009-05-05,89477,27385,6581,26480,58403,084691,SILVER - COMMODITY EXCHANGE INC. ,13.402000427246094,0.3567732489913609,-31923,-4.921322791579829,20804,5.607198385656158,0.05257825477421863,0.14970853206147325,0.08124243100383932,0.05917021655707222,0.3674403193353311
2009-05-12,96546,32432,7932,26221,63272,084691,SILVER - COMMODITY EXCHANGE INC. ,14.19499969482422,0.3837652517970708,-37051,-5.731081730500575,24500,4.13067045162444,0.05730057099437945,0.15850758101278367,0.05917021655707222,-0.005988026768184218,0.3654878808601942
2009-05-19,96079,34189,5964,23327,64874,084691,SILVER - COMMODITY EXCHANGE INC. ,14.109999656677246,0.4324253999313065,-41547,-4.656847513102562,28225,3.858264454249788,0.050974478747406494,0.09277015416033671,-0.005988026768184218,0.033876729447186005,0.3645560656621149
2009-05-26,98120,33982,5948,23168,65947,084691,SILVER - COMMODITY EXCHANGE INC. ,14.588000297546388,0.4359865470852018,-42779,-1.2822781252927278,28034,-0.19879474182703818,0.013824833080850587,0.005584773353368395,0.033876729447186005,0.09302161842607526,0.36342880361336777
2009-06-02,104986,35789,7121,26072,69046,084691,SILVER - COMMODITY EXCHANGE INC. ,15.94499969482422,0.4093307679119121,-42974,-0.19873624133713821,28668,0.6461475743986955,0.06311108307575854,0.06944768119319505,0.09302161842607526,-0.05123859837325717,0.36149229928792875
2009-06-09,106447,36330,5446,26514,73464,084691,SILVER - COMMODITY EXCHANGE INC. ,15.128000259399414,0.44106456734337274,-46950,-3.7871716228830508,30884,2.1107576248261672,0.048610694352757604,0.053044810417464575,-0.05123859837325717,-0.06663143552063566,0.36050487338519144
2009-06-16,103981,33876,4481,27200,72802,084691,SILVER - COMMODITY EXCHANGE INC. ,14.119999885559082,0.4385608909319972,-45602,1.2663579058122822,29395,-1.3988181912125284,0.013479730405391892,0.08913627238835153,-0.06663143552063566,-0.020254975501984296,0.36007486678314016
2009-06-23,105699,30838,4633,27673,69666,084691,SILVER - COMMODITY EXCHANGE INC. ,13.833999633789062,0.3972885268545587,-41993,3.4708264009771015,26205,-3.0678681682230406,0.037076608553611605,0.08993262101434975,-0.020254975501984296,-0.0187942230801047,0.3590097702686511
2009-06-30,104594,30233,5455,31610,72094,084691,SILVER - COMMODITY EXCHANGE INC. ,13.574000358581545,0.3870585310820888,-40484,1.427638861294809,24778,-1.3500600762542692,0.06137661035254185,0.039985429275947094,-0.0187942230801047,-0.026889694647880824,0.35772674900019824
2009-07-07,100376,29641,5515,29798,67230,084691,SILVER - COMMODITY EXCHANGE INC. ,13.208999633789062,0.3729178289630988,-37432,2.9179494043635392,24126,-0.623362716790638,0.06880488106525952,0.018545909659802025,-0.026889694647880824,-0.026799916826948045,0.35527188218987826
2009-07-14,99662,28690,7605,29870,64495,084691,SILVER - COMMODITY EXCHANGE INC. ,12.854999542236328,0.3474242941141057,-34625,2.796485215589384,21085,-3.0296086713955526,0.029746198272664653,0.08378564540570327,-0.026799916826948045,0.048074683199099244,0.3522473386955072
2009-07-21,98269,28351,9811,29821,63022,084691,SILVER - COMMODITY EXCHANGE INC. ,13.472999572753906,0.3378583276516501,-33201,1.4288294435190947,18540,-2.5536312737051237,0.01639326605129089,0.06668937686704052,0.048074683199099244,0.019446306853091233,0.3492019220429668
2009-07-28,97761,30181,8855,29678,65564,084691,SILVER - COMMODITY EXCHANGE INC. ,13.734999656677246,0.36707889649246633,-35886,-2.7322960445308286,21326,2.835075150861411,0.02819134415488965,0.0713700174198176,0.019446306853091233,0.06938479013366794,0.3467835028087564
2009-08-04,99477,32434,8585,29767,68808,084691,SILVER - COMMODITY EXCHANGE INC. ,14.687999725341797,0.39246257928968503,-39041,-3.2272583136424546,23849,2.580783748120416,0.03381181841237636,0.061508081620712356,0.06938479013366794,-0.023828937523163285,0.3456664905403658
2009-08-11,104790,36581,8771,29940,72286,084691,SILVER - COMMODITY EXCHANGE INC. ,14.338000297546388,0.4041034449852085,-42346,-3.3223760266192186,27810,3.9818249444595235,0.035714984446226984,0.09554154171811607,-0.023828937523163285,-0.026642485810785876,0.34543382566150477
2009-08-18,103527,35138,7287,29631,72752,084691,SILVER - COMMODITY EXCHANGE INC. ,13.956000328063965,0.41651936209877616,-43121,-0.739574386868976,27851,0.039125870789197444,0.0075696160495394745,0.06899233942251032,-0.026642485810785876,0.02507877755574439,0.3464910640862913
2009-08-25,101539,35667,6537,28320,71038,084691,SILVER - COMMODITY EXCHANGE INC. ,14.305999755859377,0.4207053447443839,-42718,0.38927043186801513,29130,1.2354265070947676,0.030445459852251455,0.03030518434271633,0.02507877755574439,0.050957647420212915,0.3479065826468498
2009-09-01,106671,42244,7815,27994,76050,084691,SILVER - COMMODITY EXCHANGE INC. ,15.03499984741211,0.450506698165387,-48056,-5.257093333595958,34429,5.21868444637036,0.051305217023566954,0.1569148404882239,0.050957647420212915,0.09664123957999005,0.3499421498100958
2009-09-08,116421,48685,7783,26175,82576,084691,SILVER - COMMODITY EXCHANGE INC. ,16.488000869750977,0.48445727145446266,-56401,-7.823119685762765,40902,6.068190979741448,0.07673492657538782,0.11463129560104839,0.09664123957999005,0.029718567762640147,0.35285299630414113
2009-09-15,123873,54995,8526,24923,86849,084691,SILVER - COMMODITY EXCHANGE INC. ,16.97800064086914,0.4999152357656632,-61926,-4.745707389560303,46469,4.781783355236598,0.049430984504169204,0.11103414618787488,0.029718567762640147,0.0067734578146581015,0.3562709351077324
2009-09-22,128184,56756,9522,25922,90277,084691,SILVER - COMMODITY EXCHANGE INC. ,17.093000411987305,0.5020517381264432,-64355,-1.96087928765752,47234,0.6175679930251144,0.038098434582053205,0.04159751350372673,0.0067734578146581015,-0.05481777640402363,0.359551753684088
2009-09-29,128695,54966,7556,26732,90838,084691,SILVER - COMMODITY EXCHANGE INC. ,16.1560001373291,0.4981234702202883,-64106,0.1942520127316982,47410,0.13730262747300756,0.01166113804541975,0.060074853651514666,-0.05481777640402363,0.06913843589621593,0.362984012973242
2009-10-06,131801,54614,7314,26535,91723,084691,SILVER - COMMODITY EXCHANGE INC. ,17.273000717163086,0.4945941229580959,-65188,-0.8407475037880259,47300,-0.08547340611523369,0.00914948671548648,0.009591784007234207,0.06913843589621593,0.03195739146979126,0.367163499614131
2009-10-13,136015,55532,7257,27902,93328,084691,SILVER - COMMODITY EXCHANGE INC. ,17.825000762939453,0.4810204756828291,-65426,-0.18057526118921707,48275,0.7397515952079271,0.024515383980862823,0.015528197614231793,0.03195739146979126,-0.015820560072437484,0.37067082783673366
2009-10-20,135456,55740,7602,28261,94265,084691,SILVER - COMMODITY EXCHANGE INC. ,17.542999267578125,0.48727261989133,-66004,-0.42495313016946656,48138,-0.10072418483255523,0.010577346848832084,0.008730384263206088,-0.015820560072437484,-0.05768677948469947,0.3747418564692741
2009-10-27,132843,51014,6874,29343,93705,084691,SILVER - COMMODITY EXCHANGE INC. ,16.5310001373291,0.4844967367493959,-64362,1.2122017481691472,44140,-2.951511930073234,0.013344385930693713,0.09421641791044776,-0.05768677948469947,0.038715104006516565,0.37959245522659946
2009-11-03,129240,45742,5944,32697,91680,084691,SILVER - COMMODITY EXCHANGE INC. ,17.17099952697754,0.45638347260909934,-58983,4.049140714979337,39798,-3.268519982234668,0.04324754576810825,0.11999380876833185,0.038715104006516565,0.0702347746177221,0.38364514966886226
2009-11-17,142200,47597,7117,35903,94284,084691,SILVER - COMMODITY EXCHANGE INC. ,18.37700080871582,0.41055555555555556,-58381,0.46580006190034046,40480,0.5277004023522129,0.044628111869848754,0.055342325547391893,0.0702347746177221,0.003863478390562003,0.3858530402655225
2009-11-24,136162,48870,3222,30971,95416,084691,SILVER - COMMODITY EXCHANGE INC. ,18.447999954223636,0.47329651444602755,-64445,-4.2644163150492265,45648,3.6343178621659638,0.0479796181569307,0.09920909160715657,0.003863478390562003,0.03967911712752126,0.3892638552859436
2009-12-01,131899,49798,4599,28360,92184,084691,SILVER - COMMODITY EXCHANGE INC. ,19.18000030517578,0.48388539715994816,-63824,0.4560743819861635,45199,-0.32975426330400553,0.04847192726307407,0.042373660312149564,0.03967911712752126,-0.07273203522250349,0.3928206097207748
2009-12-08,125999,46575,4039,27039,88861,084691,SILVER - COMMODITY EXCHANGE INC. ,17.78499984741211,0.49065468773561693,-61822,1.5178280350874533,42536,-2.018969059659285,0.040069025021570316,0.07474216619907535,-0.07273203522250349,-0.019342134699031455,0.39701417779260123
2009-12-15,121787,42440,3763,27450,85358,084691,SILVER - COMMODITY EXCHANGE INC. ,17.44099998474121,0.4754858892985294,-57908,3.1063738601100006,38677,-3.0627227200215876,0.03469612084249344,0.09546999112611736,-0.019342134699031455,-0.0244252391184836,0.40035069404486523
2009-12-22,122294,42528,2850,26982,84142,084691,SILVER - COMMODITY EXCHANGE INC. ,17.014999389648438,0.46739823703534106,-57160,0.6141870643007874,39678,0.8219268066378185,0.015154242107915482,0.02205914760456609,-0.0244252391184836,0.004466659791318328,0.4036371142860498
2009-12-29,124334,41886,3165,27360,84710,084691,SILVER - COMMODITY EXCHANGE INC. ,17.090999603271484,0.4612575803883089,-57350,-0.15536330482280408,38721,-0.7825404353443342,0.008441152850896761,0.021242591729373376,0.004466659791318328,0.04037215786521586,0.40608509200170534
