,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,ZW_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2008-11-25,266639,56183,61395,137093,112835,001602,WHEAT - CHICAGO BOARD OF TRADE ,534.0,-0.09097693885740646,24258,0.5310603055949557,-5212,-1.7293071343582573,0.03139304119586441,0.1713670924832877,0.008022652194431323,-0.045411985018726564,-0.04587294352027868
2008-12-02,254483,53407,68392,141549,105280,001602,WHEAT - CHICAGO BOARD OF TRADE ,509.75,-0.14252032552272648,36269,4.504592351456464,-14985,-3.665255270234287,0.048661218900534375,0.08023875401275872,-0.045411985018726564,-0.07356547327121132,-0.0472633226475709
2008-12-09,252104,55151,72830,139194,98756,001602,WHEAT - CHICAGO BOARD OF TRADE ,472.25,-0.16040205629422777,40438,1.6382233783789095,-17679,-1.058616882070708,0.037314561882748475,0.04830404513169924,-0.07356547327121132,0.1519322392800424,-0.049507902158421185
2008-12-16,254224,57815,64474,137486,110789,001602,WHEAT - CHICAGO BOARD OF TRADE ,544.0,-0.10501368871546353,26697,-5.450528353377971,-6659,4.371211880811094,0.05534588661766187,0.09011440113174529,0.1519322392800424,0.11167279411764697,-0.050787420074974644
2008-12-30,247329,58888,63690,138624,114445,001602,WHEAT - CHICAGO BOARD OF TRADE ,604.75,-0.09776047289238221,24179,-0.9904651016426458,-4802,0.7304581786141355,0.018943450205279985,0.015149537437386807,0.11167279411764697,0.06407606448945846,-0.05200105560893575
2009-01-06,261745,61496,66376,143998,120540,001602,WHEAT - CHICAGO BOARD OF TRADE ,643.5,-0.08962157825364381,23458,-0.291514541359889,-4880,-0.03153694067416275,0.04335482992991555,0.04140077577577578,0.06407606448945846,-0.11305361305361306,-0.05292860018442965
2009-01-13,266099,60994,70040,145553,116215,001602,WHEAT - CHICAGO BOARD OF TRADE ,570.75,-0.11025219936940762,29338,2.246461250453686,-9046,-1.5916254369710978,0.022462638672412213,0.03179327502785537,-0.11305361305361306,-0.036355672360928626,-0.05478801276375386
2009-01-20,271392,58496,75359,150694,111021,001602,WHEAT - CHICAGO BOARD OF TRADE ,550.0,-0.14618338049758284,39673,3.8838928368765004,-16863,-2.937628476619604,0.03948952104388361,0.05839901385827948,-0.036355672360928626,0.06318181818181823,-0.057841700082274614
2009-01-27,278873,59586,72052,147916,115120,001602,WHEAT - CHICAGO BOARD OF TRADE ,584.75,-0.11760191915316291,32796,-2.533972998467162,-12466,1.6201656644263647,0.026144710229778434,0.033402209088561056,0.06318181818181823,-0.05515177426250539,-0.060272779914804425
2009-02-03,283752,58975,69066,149108,116872,001602,WHEAT - CHICAGO BOARD OF TRADE ,552.5,-0.11360624770926725,32236,-0.2008082532192073,-10091,0.8516421453493166,0.011068501391082036,0.02809256410056154,-0.05515177426250539,0.0063348416289592535,-0.06234120747125616
2009-02-10,305491,61096,75931,146728,111287,001602,WHEAT - CHICAGO BOARD OF TRADE ,556.0,-0.11601323770585713,35441,1.1295074572161607,-14835,-1.6718824889339987,0.03087029823847451,0.06557831668211374,0.0063348416289592535,-0.07284172661870503,-0.06438940906670386
2009-02-17,312379,60446,77701,149693,111703,001602,WHEAT - CHICAGO BOARD OF TRADE ,515.5,-0.1216150893626012,37990,0.8343944666127643,-17255,-0.7921673633593134,0.012934398384060965,0.017517571861857296,-0.07284172661870503,-0.0004849660523763566,-0.06667071295187202
2009-02-24,291739,60294,72034,149035,115689,001602,WHEAT - CHICAGO BOARD OF TRADE ,515.25,-0.11430079625967046,33346,-1.4866556330611214,-11740,1.76548359524808,0.0175427992928484,0.04397406444592225,-0.0004849660523763566,-0.048520135856380375,-0.06883394453879252
2009-03-03,280732,60344,78995,146602,109642,001602,WHEAT - CHICAGO BOARD OF TRADE ,490.25,-0.13165581408603222,36960,1.2387784972184042,-18651,-2.368898227525288,0.03309345779803625,0.05031613546817474,-0.048520135856380375,0.0662927078021418,-0.07173257315092194
2009-03-10,283343,62666,77628,145875,113543,001602,WHEAT - CHICAGO BOARD OF TRADE ,522.75,-0.1141090480442432,32332,-1.648547369020988,-14962,1.3140646595329353,0.017839934006121393,0.026294780959984033,0.0662927078021418,0.05691056910569103,-0.07438709373117522
2009-03-17,292886,65958,72172,145307,121573,001602,WHEAT - CHICAGO BOARD OF TRADE ,552.5,-0.0810349419227959,23734,-3.0344847058159194,-6214,3.0874240761197562,0.03221672661870503,0.06333164410338088,0.05691056910569103,-0.03167420814479638,-0.07635016369343825
2009-03-24,297464,66258,68616,143485,123241,001602,WHEAT - CHICAGO BOARD OF TRADE ,535.0,-0.06805529408600705,20244,-1.1915899018730838,-2358,1.316553198172668,0.013084588679018919,0.028589646633153908,-0.03167420814479638,-0.0042056074766355644,-0.07817739446374053
2009-03-31,314959,65390,77054,149318,119390,001602,WHEAT - CHICAGO BOARD OF TRADE ,532.75,-0.09502189173828975,29928,3.255519995696958,-11664,-3.128445795121426,0.03603912053232505,0.06533093707000646,-0.0042056074766355644,0.01313937118723607,-0.08058020196236217
2009-04-07,315317,67766,74271,153526,130537,001602,WHEAT - CHICAGO BOARD OF TRADE ,539.75,-0.07290758189377673,22989,-2.2031439012696894,-6505,1.637990976603304,0.054054910354393214,0.036321521856980926,0.01313937118723607,-0.03242241778601207,-0.08266022847619947
2009-04-14,310601,67401,75997,151109,123121,001602,WHEAT - CHICAGO BOARD OF TRADE ,522.25,-0.09010917543729736,27988,1.5853886723519506,-8596,-0.6631421712118282,0.03585676257156402,0.014581793330450912,-0.03242241778601207,-0.02441359502154139,-0.08486634809617352
2009-04-21,310657,65597,86138,153935,115027,001602,WHEAT - CHICAGO BOARD OF TRADE ,509.5,-0.12524424043237398,38908,3.5157645983110166,-20541,-3.8457699749839827,0.040600530930019856,0.07872277325600553,-0.02441359502154139,0.001962708537782243,-0.08756221553153963
2009-04-28,304001,68169,85114,151359,116250,001602,WHEAT - CHICAGO BOARD OF TRADE ,510.5,-0.11548975167844842,35109,-1.2228921286177359,-16945,1.157546747699231,0.01419608458609389,0.023459874871968843,0.001962708537782243,0.06072477962781586,-0.09011299673322917
2009-05-05,287498,77091,80871,146085,126078,001602,WHEAT - CHICAGO BOARD OF TRADE ,541.5,-0.06959004932208224,20007,-4.967746816622314,-3780,4.3305778599412506,0.055488806340318116,0.08334282928805663,0.06072477962781586,0.07571560480147732,-0.0914207710594093
2009-05-12,299792,83667,78565,147777,137621,001602,WHEAT - CHICAGO BOARD OF TRADE ,582.5,-0.03387682126274217,10156,-3.426458618842566,5102,3.089412795915102,0.04637383583627075,0.0547487548695695,0.07571560480147732,0.010729613733905685,-0.09177523310648124
2009-05-19,300924,83218,77000,151522,142803,001602,WHEAT - CHICAGO BOARD OF TRADE ,588.75,-0.028974093126503703,8719,-0.47933233708704703,6218,0.37225809894860434,0.03033041705597554,0.012570372866968755,0.010729613733905685,0.0394904458598726,-0.09164094635950135
2009-05-26,313995,87795,78124,156963,153310,001602,WHEAT - CHICAGO BOARD OF TRADE ,612.0,-0.0116339432156563,3653,-1.6834815435126476,9671,1.1474658053196156,0.05139989622042524,0.03436013958618362,0.0394904458598726,0.09395424836601318,-0.09111791581919054
2009-06-02,346018,100134,84588,165873,167191,001602,WHEAT - CHICAGO BOARD OF TRADE ,669.5,0.003809050396222162,-1318,-1.5831462284431281,15546,1.8710489020525805,0.06842829005836716,0.10179079914682604,0.09395424836601318,-0.08327109783420461,-0.0897471775109976
2009-06-09,341840,86529,79056,165116,161527,001602,WHEAT - CHICAGO BOARD OF TRADE ,613.75,-0.010499063889538966,3589,1.4181343167118474,7473,-2.333115618262634,0.019657546618173358,0.11557206268683758,-0.08327109783420461,-0.07820773930753566,-0.08880533476315416
2009-06-16,341296,79974,79219,166580,153756,001602,WHEAT - CHICAGO BOARD OF TRADE ,565.75,-0.03757442220242839,12824,2.70155628364147,755,-1.9652468991340977,0.028829104440337646,0.042200348005251485,-0.07820773930753566,-0.03358373840035356,-0.088102801323311
2009-06-23,335744,73757,79170,165650,146314,001602,WHEAT - CHICAGO BOARD OF TRADE ,546.75,-0.05759149828440717,19336,1.9080211898176362,-5413,-1.8072289156626504,0.026836429844469233,0.04097379795588745,-0.03358373840035356,-0.06492912665752171,-0.087972607524836
2009-06-30,312061,77751,87256,162162,133226,001602,WHEAT - CHICAGO BOARD OF TRADE ,511.25,-0.0927254607272296,28936,2.85932138772398,-9505,-1.2187857415173464,0.05611602367056211,0.0732090153751053,-0.06492912665752171,-0.05378973105134477,-0.08873026578145402
2009-07-07,314571,72566,96116,167235,127092,001602,WHEAT - CHICAGO BOARD OF TRADE ,483.75,-0.12761189047941482,40143,3.591285037220287,-23550,-4.500722615129734,0.038076697007070365,0.08326318160799612,-0.05378973105134477,0.037209302325581506,-0.0902517327833956
2009-07-14,310916,69953,95366,165392,124069,001602,WHEAT - CHICAGO BOARD OF TRADE ,501.75,-0.13290728042300815,41323,0.3751140442062364,-25413,-0.5922351392849309,0.016810554789764426,0.02034248936903804,0.037209302325581506,0.06576980568011948,-0.09122938434586972
2009-07-21,318042,75811,97160,163303,124732,001602,WHEAT - CHICAGO BOARD OF TRADE ,534.75,-0.12127643518780538,38571,-0.8851265293519792,-21349,1.3071054561360624,0.009554394431232316,0.04423862959686884,0.06576980568011948,-0.03459560542309492,-0.09195958114389284
2009-07-28,323218,75520,97612,165541,125406,001602,WHEAT - CHICAGO BOARD OF TRADE ,516.25,-0.1241731586730937,40135,0.4917589500757762,-22092,-0.23361694367410596,0.010008695741836143,0.004291523230829656,-0.03459560542309492,0.050363196125907894,-0.09312176268240943
2009-08-04,322431,75933,97574,166518,130979,001602,WHEAT - CHICAGO BOARD OF TRADE ,542.25,-0.11022203200064509,35539,-1.4219505101819823,-21641,0.13953430811402828,0.02201702874314699,0.002599318759473681,0.050363196125907894,-0.10511756569847852,-0.09389152033835758
2009-08-11,324507,76542,103170,172226,126183,001602,WHEAT - CHICAGO BOARD OF TRADE ,485.25,-0.14188599937751728,46043,3.257751270814531,-26628,-1.5466875083351166,0.03520001072353716,0.034527466168091166,-0.10511756569847852,-0.030396702730551284,-0.09545808942103394
2009-08-18,327187,75176,103602,178469,129689,001602,WHEAT - CHICAGO BOARD OF TRADE ,470.5,-0.14908905304917372,48780,0.8434332695442625,-28426,-0.5540712527002499,0.03163636835649245,0.010057165870520982,-0.030396702730551284,0.0010626992561104665,-0.09717685778216142
2009-08-25,332782,71713,99990,173009,126532,001602,WHEAT - CHICAGO BOARD OF TRADE ,471.0,-0.1396620009495706,46477,-0.7038788215913224,-28277,0.04553970665093662,0.028767347374816805,0.041204871202017435,0.0010626992561104665,-0.02494692144373678,-0.09888589348207939
2009-09-01,311277,73437,111173,169005,111660,001602,WHEAT - CHICAGO BOARD OF TRADE ,459.25,-0.18422498289305025,57345,3.2658016359057878,-37736,-2.842401331802802,0.06725455614344503,0.06991495585287905,-0.02494692144373678,-0.060424605334785,-0.10151342391845958
2009-09-08,311238,72077,110032,171982,114931,001602,WHEAT - CHICAGO BOARD OF TRADE ,431.5,-0.18330345266323522,57051,-0.09444963810368258,-37955,-0.07035534266906968,0.021776636123145343,0.013733533213624808,-0.060424605334785,0.09038238702201618,-0.10361241114109594
2009-09-15,319544,74308,110491,172733,119627,001602,WHEAT - CHICAGO BOARD OF TRADE ,470.5,-0.1661930751320632,53106,-1.267518747710755,-36183,0.5693392195040451,0.018631139690792175,0.01455635582443628,0.09038238702201618,-0.031349628055260315,-0.1049310598594595
2009-09-22,326160,75807,110584,177243,124830,001602,WHEAT - CHICAGO BOARD OF TRADE ,455.75,-0.1606972038263429,52413,-0.21687154194727484,-34777,0.4400020028540671,0.03215447921528902,0.008541184928456846,-0.031349628055260315,-0.01810202962150298,-0.10569461728856398
2009-09-29,332810,79450,108410,178744,130525,001602,WHEAT - CHICAGO BOARD OF TRADE ,447.5,-0.14488446861572668,48219,-1.2858719646799117,-28960,1.7834805003679177,0.023267770128916898,0.030964548067709995,-0.01810202962150298,0.028491620111731786,-0.10632895413698266
2009-10-06,330517,81791,113325,179661,131418,001602,WHEAT - CHICAGO BOARD OF TRADE ,460.25,-0.14596223492286328,48243,0.0072113217751870445,-31534,-0.7734142603888104,0.005818457690811659,0.037188134238094264,0.028491620111731786,0.11080934274850618,-0.10682997019451637
2009-10-13,330826,81100,101655,176432,141021,001602,WHEAT - CHICAGO BOARD OF TRADE ,511.25,-0.10703814089581834,35411,-3.882402418029935,-20555,3.321765597533561,0.04042173172091617,0.06763700035566743,0.11080934274850618,0.012224938875305513,-0.10635022850970723
2009-10-20,330268,80963,96644,179041,148965,001602,WHEAT - CHICAGO BOARD OF TRADE ,517.5,-0.09106543776569331,30076,-1.6126302043974778,-15681,1.4732820274101794,0.032173191953805726,0.02898534404612431,0.012224938875305513,-0.02753623188405796,-0.10560384463593361
2009-10-27,331104,76131,94776,181518,148485,001602,WHEAT - CHICAGO BOARD OF TRADE ,503.25,-0.09976623659031604,33033,0.8953334867440987,-18645,-0.8974529775818427,0.008960524601291504,0.03920260726593996,-0.02753623188405796,0.02483854942871333,-0.10485191049089312
2009-11-03,340247,70743,93275,191136,154939,001602,WHEAT - CHICAGO BOARD OF TRADE ,515.75,-0.10638447951047328,36197,0.9555909925582294,-22532,-1.1739513868754228,0.04644080040453659,0.04200148764160031,0.02483854942871333,0.11439650993698502,-0.10474209155868348
2009-11-17,378252,72561,89634,208354,175602,001602,WHEAT - CHICAGO BOARD OF TRADE ,574.75,-0.08658777746052895,32752,-1.0124997428338824,-17073,1.6044226694136905,0.0986597422621342,0.033657017787231416,0.11439650993698502,-0.07264027838190512,-0.10499693077127896
2009-11-24,350292,73380,79464,201988,178593,001602,WHEAT - CHICAGO BOARD OF TRADE ,533.0,-0.06678713758806938,23395,-2.4737476602899653,-6084,2.9052060531074524,0.024586093367771907,0.07189683598963649,-0.07264027838190512,0.05534709193245768,-0.10430958479058056
2009-12-01,350975,75079,76772,200624,183273,001602,WHEAT - CHICAGO BOARD OF TRADE ,562.5,-0.0494365695562362,17351,-1.7254176515592707,-1693,1.2535256300457904,0.015743806281372348,0.02891650367794746,0.05534709193245768,-0.0768888888888889,-0.10379444267514762
2009-12-08,345217,73174,74141,198146,178681,001602,WHEAT - CHICAGO BOARD OF TRADE ,519.25,-0.05638482461755939,19465,0.6023221027138685,-967,0.20685233991025004,0.018761925233595256,0.030791161796151104,-0.0768888888888889,0.03370245546461237,-0.10312920970899671
2009-12-15,355722,72586,79698,205284,177244,001602,WHEAT - CHICAGO BOARD OF TRADE ,536.75,-0.07882559976610949,28040,2.483944881045835,-7112,-1.7800398010526712,0.022416659695499414,0.040352236610543456,0.03370245546461237,-0.02561714019562178,-0.10190431113675408
2009-12-22,359029,68953,93749,212188,166293,001602,WHEAT - CHICAGO BOARD OF TRADE ,523.0,-0.12783089945380458,45895,5.019369057859789,-24796,-4.971297811212126,0.0471754196379739,0.10868950596796598,-0.02561714019562178,0.03441682600382401,-0.1012779427359767
2009-12-29,361424,69686,95554,211713,167466,001602,WHEAT - CHICAGO BOARD OF TRADE ,541.0,-0.1224240780911063,44247,-0.4590158455166574,-25868,-0.2985831228118063,0.004346232254423372,0.015359477124183006,0.03441682600382401,0.022181146025878062,-0.10161275791627754
2010-01-05,363299,72253,92879,210821,174056,001602,WHEAT - CHICAGO BOARD OF TRADE ,553.0,-0.10119763610689818,36765,-2.0701447607242462,-20626,1.4503740758776396,0.019439976927693784,0.03174430152847419,0.022181146025878062,-0.03119349005424954,-0.1016788572088644
2010-01-12,382064,76399,99948,223647,180677,001602,WHEAT - CHICAGO BOARD OF TRADE ,535.75,-0.11246806817705934,42970,1.7079595594813086,-23549,-0.804571441154531,0.04809756531890266,0.06359620520904807,-0.03119349005424954,-0.06579561362575825,-0.10211821278431468
2010-01-19,393291,73416,109258,237061,179059,001602,WHEAT - CHICAGO BOARD OF TRADE ,500.5,-0.14747858455952462,58002,3.934419364294987,-35842,-3.217523765651828,0.03612419494376622,0.06729474364167862,-0.06579561362575825,-0.012987012987012991,-0.10283410480720154
2010-01-26,401938,73134,121961,242836,171981,001602,WHEAT - CHICAGO BOARD OF TRADE ,494.0,-0.1762834068936005,70855,3.268063596675235,-48827,-3.3016265309910473,0.030984747491062323,0.06655731822958046,-0.012987012987012991,-0.013663967611336036,-0.10341295146866344
2010-02-02,429310,71706,124587,256989,185284,001602,WHEAT - CHICAGO BOARD OF TRADE ,487.25,-0.16702382893480236,71705,0.2114754016788659,-52881,-1.008613268713085,0.062079303959319244,0.020652799641352467,-0.013663967611336036,-0.010261672652642329,-0.10436337281061804
2010-02-09,434580,72492,132949,256810,174156,001602,WHEAT - CHICAGO BOARD OF TRADE ,482.25,-0.19019282985871416,82654,2.550371526402832,-60457,-1.764692180475647,0.02623640844057304,0.04452859945191077,-0.010261672652642329,0.047174701918092365,-0.1058361916981074
2010-02-16,442610,77602,128797,257038,185307,001602,WHEAT - CHICAGO BOARD OF TRADE ,505.0,-0.16206366778879827,71731,-2.5134612729531964,-51195,2.1312531639744123,0.02572426499677853,0.04487424842174623,0.047174701918092365,-0.02623762376237626,-0.10672177689201011
2010-02-23,423126,74418,116462,246983,184712,001602,WHEAT - CHICAGO BOARD OF TRADE ,491.75,-0.1471689284043051,62271,-2.1373217957118005,-42044,2.067508641919523,0.024670195392580408,0.08130238893545683,-0.02623762376237626,0.0005083884087442314,-0.10721319687358134
2010-03-02,418958,75334,114289,249160,188657,001602,WHEAT - CHICAGO BOARD OF TRADE ,492.0,-0.14441304378959227,60503,-0.4178424393679424,-38955,0.7300425877870894,0.013983011166766023,0.01629021795879192,0.0005083884087442314,-0.027439024390243927,-0.10779227855684906
2010-03-09,422362,74562,112088,248888,189118,001602,WHEAT - CHICAGO BOARD OF TRADE ,478.5,-0.14151367784033603,59770,-0.17495787167210078,-37526,0.34108430916702864,0.0016734930571727328,0.015928207875703187,-0.027439024390243927,0.017763845350052154,-0.10798185285981644
2010-03-16,426552,73363,117138,251157,186528,001602,WHEAT - CHICAGO BOARD OF TRADE ,487.0,-0.15151493838969224,64629,1.150434934961005,-43775,-1.4795365113338794,0.011101591327095971,0.03280297741219206,0.017763845350052154,-0.02104722792607805,-0.10870119690492125
2010-03-23,431145,71697,119821,256372,188603,001602,WHEAT - CHICAGO BOARD OF TRADE ,476.75,-0.15718377807930048,67769,0.7361353363716499,-48124,-1.0195708846752565,0.016382942861958537,0.022708048329660918,-0.02104722792607805,-0.009963293130571538,-0.11016559760023863
