,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,CT_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2008-09-09,218631,51383,49090,129888,135615,033661,COTTON NO. 2 - ICE FUTURES U.S. ,61.65999984741211,0.02619482141141924,-5727,4.024069198946973,2293,-3.9014945746799827,0.0326436989412549,0.08363440924427458,-0.09203362505757717,-0.05416802077283933,0.18357229101486536
2008-09-16,215450,47215,47540,129641,129431,033661,COTTON NO. 2 - ICE FUTURES U.S. ,58.31999969482422,-0.0009747041076815967,210,2.7155343935672436,-325,-1.1974514135689815,0.024823215167984188,0.06034510052239987,-0.05416802077283933,0.017489719874847598,0.17973095689722424
2008-09-23,206277,47445,45634,123950,125674,033661,COTTON NO. 2 - ICE FUTURES U.S. ,59.34000015258789,0.008357693780692952,-1724,-0.8976560686934323,1811,0.9914133209561382,0.03784892478287344,0.022948248262228858,0.017489719874847598,-0.06471183253646184,0.17579884839445642
2008-09-30,195316,43141,43327,119207,119362,033661,COTTON NO. 2 - ICE FUTURES U.S. ,55.5,0.0007935857789428413,-155,0.7606276996465917,-186,-0.9681156890976697,0.04633879506557851,0.07645602997640746,-0.06471183253646184,-0.07099096624700874,0.17082334810923247
2008-10-07,185485,39286,40584,113917,114212,033661,COTTON NO. 2 - ICE FUTURES U.S. ,51.560001373291016,0.00159042510176025,-295,-0.07167871551741793,-1298,-0.5693337975383481,0.0457635811317281,0.08260924001502441,-0.07099096624700874,-0.026958944284779407,0.1653935924618701
2008-10-14,175560,35934,35408,107312,108928,033661,COTTON NO. 2 - ICE FUTURES U.S. ,50.16999816894531,0.009204830257461837,-1616,-0.7121869692967085,526,0.9833679273256598,0.05498057713651498,0.11953687869698074,-0.026958944284779407,0.008570865474775813,0.1601186441802027
2008-10-21,169152,36613,34316,103415,106003,033661,COTTON NO. 2 - ICE FUTURES U.S. ,50.59999847412109,0.015299848656829361,-2588,-0.5536568694463432,2297,1.0087719298245614,0.032575996332693466,0.024968630602433418,0.008570865474775813,-0.0776679925629985,0.15507251109592873
2008-10-28,171963,35235,35080,106910,107323,033661,COTTON NO. 2 - ICE FUTURES U.S. ,46.66999816894531,0.002401679431040398,-413,1.2858257661748014,155,-1.2663166855845631,0.02247552898012911,0.0304629168740667,-0.0776679925629985,-0.007499431923140398,0.14988284165037172
2008-11-04,169015,34773,33617,105479,107514,033661,COTTON NO. 2 - ICE FUTURES U.S. ,46.31999969482422,0.012040351448096323,-2035,-0.9432261591156238,1156,0.5821019637945372,0.007615273741390562,0.028147389969293755,-0.007499431923140398,-0.15500864318827,0.14464969688609725
2008-11-11,153268,26504,33087,100100,94391,033661,COTTON NO. 2 - ICE FUTURES U.S. ,39.13999938964844,-0.0372484797870397,5709,4.581841848356655,-6583,-4.57888353104754,0.09513036592952888,0.1476565253142253,-0.15500864318827,0.006387327641760754,0.13888513876108555
2008-11-18,138808,27268,31032,88673,84014,033661,COTTON NO. 2 - ICE FUTURES U.S. ,39.38999938964844,-0.0335643478762031,4659,-0.6850745100086123,-3764,1.8392619463945505,0.12626312345457388,0.04835334476843911,0.006387327641760754,0.07565370876901967,0.1329238694018915
2008-11-25,128157,24662,31664,82343,75280,033661,COTTON NO. 2 - ICE FUTURES U.S. ,42.369998931884766,-0.05511208907823997,7063,1.7318886519508963,-7002,-2.3327185752982538,0.09556980897457858,0.05748677342612648,0.07565370876901967,0.06348837642716898,0.12616108638079707
2008-12-02,126805,24843,28318,81281,77095,033661,COTTON NO. 2 - ICE FUTURES U.S. ,45.060001373291016,-0.0330113165884626,4186,-2.2449027364872776,-3475,2.7520931357631655,0.018165631156235793,0.0663456293147232,0.06348837642716898,-0.04682646573557914,0.12105891756162714
2008-12-09,130017,23828,27092,80164,76256,033661,COTTON NO. 2 - ICE FUTURES U.S. ,42.95000076293945,-0.030057607851280987,3908,-0.219234257324238,-3264,0.1663972240842238,0.012504794783275796,0.0440102120974077,-0.04682646573557914,0.02770660315647322,0.11654858645128144
2008-12-16,127864,24630,25896,78374,76525,033661,COTTON NO. 2 - ICE FUTURES U.S. ,44.13999938964844,-0.01446067696927986,1849,-1.5836390625841235,-1266,1.5367221209534139,0.013292532553470326,0.03954399714998219,0.02770660315647322,0.08676941286847617,0.11314423175431512
2008-12-30,125564,25537,24011,75961,79570,033661,COTTON NO. 2 - ICE FUTURES U.S. ,47.970001220703125,0.02874231467618107,-3609,-4.268597885253081,1526,2.183570043170869,0.03509268248773557,0.056349398563009606,0.08676941286847617,0.04815504481573374,0.11052652090274419
2009-01-06,130182,25834,21513,76999,84827,033661,COTTON NO. 2 - ICE FUTURES U.S. ,50.27999877929688,0.06013120093407691,-7828,-3.3600395017680222,4321,2.225956484342646,0.038899805964430934,0.05903225125139924,0.04815504481573374,-0.08054891279607923,0.10863608987293581
2009-01-13,129553,25935,21562,78974,84211,033661,COTTON NO. 2 - ICE FUTURES U.S. ,46.22999954223633,0.04042361041427061,-5237,1.9902905163540274,4373,0.039944078290393446,0.01587768483622882,0.0031580941954228686,-0.08054891279607923,0.012546005554786799,0.10317422692910928
2009-01-20,130358,23611,21210,80411,84537,033661,COTTON NO. 2 - ICE FUTURES U.S. ,46.810001373291016,0.031651298731186425,-4126,0.8575640857409708,2401,-1.5221569550685818,0.010688216892596455,0.059704156533767656,0.012546005554786799,0.0969877583344938,0.09732790425378425
2009-01-27,131102,25313,18855,77376,86501,033661,COTTON NO. 2 - ICE FUTURES U.S. ,51.34999847412109,0.06960229439672927,-9125,-3.8348240997867413,6458,3.112198714309824,0.030504585756390465,0.0918538308277486,0.0969877583344938,-0.038364118102139244,0.09240599345968356
2009-02-03,128412,26629,21754,75095,85246,033661,COTTON NO. 2 - ICE FUTURES U.S. ,49.380001068115234,0.07905024452543376,-10151,-0.7825967567237724,4875,-1.207456789370109,0.022052999544720314,0.08711737593782941,-0.038364118102139244,-0.04860270299646863,0.08836590724704187
2009-02-10,123430,27458,23705,72420,77717,033661,COTTON NO. 2 - ICE FUTURES U.S. ,46.97999954223633,0.04291501255772503,-5297,3.780020558826278,3753,-0.8737501168115129,0.06796459233899704,0.054336141352149016,-0.04860270299646863,-0.07343552142519283,0.0835844873630097
2009-02-17,117984,25370,32376,71438,63570,033661,COTTON NO. 2 - ICE FUTURES U.S. ,43.52999877929688,-0.06668700840791972,7868,10.665964514299603,-7006,-8.716681519889816,0.11206002607252903,0.18631593530287813,-0.07343552142519283,-0.017229497381853975,0.07693395977314102
2009-02-24,115564,24856,35345,71257,57814,033661,COTTON NO. 2 - ICE FUTURES U.S. ,42.77999877929688,-0.11632515316188433,13443,4.725216978573366,-10489,-2.9520951993490643,0.045997939118779585,0.05785618179100015,-0.017229497381853975,-0.052828386770009006,0.06878876919442295
2009-03-03,116082,25783,38117,71247,55196,033661,COTTON NO. 2 - ICE FUTURES U.S. ,40.52000045776367,-0.13827294498716425,16051,2.256758159980617,-12334,-1.5965179467654287,0.020784068710802496,0.05788732394366197,-0.052828386770009006,0.03158930811541061,0.06023898925459134
2009-03-10,121487,25995,38545,74010,59111,033661,COTTON NO. 2 - ICE FUTURES U.S. ,41.79999923706055,-0.12263863623268333,14899,-0.9924019227787253,-12550,-0.186075360521011,0.05016488758347669,0.009916330957545709,0.03158930811541061,0.025119599431226547,0.0528519885958841
2009-03-17,128065,26358,37658,78684,66535,033661,COTTON NO. 2 - ICE FUTURES U.S. ,42.84999847412109,-0.09486588841603873,12149,-2.2636166832665223,-11300,1.0289166742120557,0.0833086579579807,0.019526368407898027,0.025119599431226547,0.0340724142627844,0.04733293650447069
2009-03-24,137552,28099,34214,83544,78746,033661,COTTON NO. 2 - ICE FUTURES U.S. ,44.310001373291016,-0.03488135396068396,4798,-5.7400538788896265,-6115,4.04872525670558,0.10518824326822356,0.08320896121194614,0.0340724142627844,0.048747456115271204,0.04329853097025508
2009-03-31,140318,27706,28725,85393,86815,033661,COTTON NO. 2 - ICE FUTURES U.S. ,46.470001220703125,0.010134123918527915,-1422,-4.52192625334419,-1019,3.704780737466558,0.05759314317569451,0.10423348868529708,0.048747456115271204,0.01312676122934553,0.04021741515535947
2009-04-07,139492,28310,24353,85563,93254,033661,COTTON NO. 2 - ICE FUTURES U.S. ,47.08000183105469,0.05513577839589367,-7691,-4.467709060847504,3957,3.546230704542539,0.036959573194942315,0.0944875909082278,0.01312676122934553,0.0008495560593562157,0.03880276498611593
2009-04-14,131453,29585,22687,76556,89107,033661,COTTON NO. 2 - ICE FUTURES U.S. ,47.119998931884766,0.09547899249161297,-12551,-3.4840707710836463,6898,2.1083646373985605,0.07940215980635386,0.05626339149066422,0.0008495560593562157,0.05751279627759365,0.03798030927444363
2009-04-21,121776,29857,21588,69573,84561,033661,COTTON NO. 2 - ICE FUTURES U.S. ,49.83000183105469,0.12307843910130074,-14988,-1.8538945478612128,8269,1.0429583197036203,0.07479855190937755,0.026649820196326175,0.05751279627759365,0.04455142132108714,0.03718315845558261
2009-04-28,119982,28428,19156,72885,89012,033661,COTTON NO. 2 - ICE FUTURES U.S. ,52.04999923706055,0.1344118284409328,-16127,-0.9353238733412166,9272,0.8236434108527133,0.04795023996738667,0.08114071956960323,0.04455142132108714,0.10701248369775729,0.03642187511172033
2009-05-05,127475,35289,16043,71517,99723,033661,COTTON NO. 2 - ICE FUTURES U.S. ,57.619998931884766,0.22126691508138852,-28206,-10.06734343484856,19246,8.312913603707223,0.07053842560149498,0.19430374814930257,0.10701248369775729,0.0468587437172856,0.03761934001139578
2009-05-12,137523,39352,17356,73648,104291,033661,COTTON NO. 2 - ICE FUTURES U.S. ,60.31999969482422,0.22282090995687995,-30643,-1.911747401451265,21996,2.1572857423024123,0.03764773321194342,0.09480143895041264,0.0468587437172856,-0.06797079732864941,0.03888052825951645
2009-05-19,137287,41165,17927,73594,103890,033661,COTTON NO. 2 - ICE FUTURES U.S. ,56.220001220703125,0.22067639324917873,-30296,0.2523214298699127,23238,0.9031216596496586,0.0025636113677852653,0.040343870574697085,-0.06797079732864941,-0.020633223447617755,0.04031991751752429
2009-05-26,135230,38422,17687,74524,101197,033661,COTTON NO. 2 - ICE FUTURES U.S. ,55.060001373291016,0.1972417363011166,-26673,2.638997137383729,20735,-1.8231879201963768,0.02061791134810296,0.05316437648149138,-0.020633223447617755,0.0652015994015096,0.04111626297488607
2009-06-02,135433,37567,18588,73648,101431,033661,COTTON NO. 2 - ICE FUTURES U.S. ,58.650001525878906,0.20514202594640893,-27783,-0.820823781705243,18979,-1.298528433040006,0.006339995087931733,0.031270590330335676,0.0652015994015096,-0.06462064478983909,0.042919135227080386
2009-06-09,132890,34166,18209,75493,97425,033661,COTTON NO. 2 - ICE FUTURES U.S. ,54.86000061035156,0.1650387538565731,-21932,4.32021737685793,15957,-2.2313616326892265,0.03383684752310344,0.07217183770883055,-0.06462064478983909,-0.04429457306125628,0.04476027265748486
2009-06-16,117917,29674,13759,70253,89561,033661,COTTON NO. 2 - ICE FUTURES U.S. ,52.43000030517578,0.16374229330800477,-19308,1.9745654300549327,15915,-0.031605086913989014,0.08199531955898733,0.2058803214145926,-0.04429457306125628,-0.025367190984421972,0.046361884562296535
2009-06-23,106194,25410,16355,67750,77564,033661,COTTON NO. 2 - ICE FUTURES U.S. ,51.09999847412109,0.09241576736915456,-9814,8.051426003036035,9055,-5.817651398865303,0.09978391620903698,0.16425236441996888,-0.025367190984421972,0.04305285378929358,0.04556774056700589
2009-06-30,108256,27421,18112,66894,77730,033661,COTTON NO. 2 - ICE FUTURES U.S. ,53.29999923706055,0.10009606857818504,-10836,-0.9623895888656608,9309,0.23918488803510557,0.007066600287642439,0.08275316803197681,0.04305285378929358,0.038649182040862984,0.04465035489817159
2009-07-07,113267,28920,15455,68968,86398,033661,COTTON NO. 2 - ICE FUTURES U.S. ,55.36000061035156,0.1538841851554292,-17430,-6.091117351463198,13465,3.839048182086905,0.06913996627318718,0.09365633802816901,0.038649182040862984,0.1125361176580515,0.04481727608798605
2009-07-14,122656,34353,15022,70054,97824,033661,COTTON NO. 2 - ICE FUTURES U.S. ,61.59000015258789,0.22640555700495696,-27770,-9.128872487132174,19331,5.178913540572276,0.0745303136801725,0.11880506329113924,0.1125361176580515,-0.025653544847219822,0.04720669383731742
2009-07-21,130139,37387,14732,73262,104662,033661,COTTON NO. 2 - ICE FUTURES U.S. ,60.0099983215332,0.24128047702840807,-31400,-2.959496477954605,22655,2.7100182624576052,0.056462309750230436,0.06377712542450929,-0.025653544847219822,-0.05065817673484663,0.05012760124572276
2009-07-28,124662,34999,15616,73051,98417,033661,COTTON NO. 2 - ICE FUTURES U.S. ,56.970001220703125,0.20347820506649983,-25366,4.636580886590492,19383,-2.5142347797355136,0.037651340191755894,0.06464486812209819,-0.05065817673484663,0.06459540506097894,0.05288177877004076
2009-08-04,126456,34707,15827,74376,99926,033661,COTTON NO. 2 - ICE FUTURES U.S. ,60.650001525878906,0.20204656164990195,-25550,-0.14759910798799955,18880,-0.4034910397715422,0.016259136441348923,0.00995369454228836,0.06459540506097894,0.026215995261095637,0.055308730272101585
2009-08-11,128105,34910,15386,74491,101485,033661,COTTON NO. 2 - ICE FUTURES U.S. ,62.2400016784668,0.21071777057882207,-26994,-1.14189915860062,19524,0.5092680458024925,0.009512660817384189,0.012804199141084778,0.026215995261095637,-0.08884965367710396,0.05869395901606024
2009-08-18,127307,34772,13314,73863,100671,033661,COTTON NO. 2 - ICE FUTURES U.S. ,56.709999084472656,0.21057758018019435,-26808,0.14519339604230905,21458,1.5096990749775574,0.008262000527117926,0.04595932287984029,-0.08884965367710396,-0.013048807542163088,0.062099136380379
2009-08-25,125604,32727,16993,75137,94008,033661,COTTON NO. 2 - ICE FUTURES U.S. ,55.970001220703125,0.15024203050858254,-18871,6.234535414391982,15734,-4.496217804205582,0.04692423660173224,0.11512469831053902,-0.013048807542163088,0.007146644674963509,0.06465121353220124
2009-09-01,123988,30401,20196,76113,88150,033661,COTTON NO. 2 - ICE FUTURES U.S. ,56.369998931884766,0.09708197567506532,-12037,5.440909525174358,10205,-4.40192987484475,0.04160401307659059,0.1092752534735261,0.007146644674963509,0.0427532356408995,0.06576008464644162
2009-09-08,126311,31860,17725,75633,92509,033661,COTTON NO. 2 - ICE FUTURES U.S. ,58.77999877929688,0.13360673258861064,-16876,-3.9027970448753107,14135,3.169661580152918,0.028779246113404145,0.0792578400726026,0.0427532356408995,0.04491322634355477,0.0670442328097868
2009-09-15,134494,37740,16277,75571,104349,033661,COTTON NO. 2 - ICE FUTURES U.S. ,61.41999816894531,0.2139723705146698,-28778,-9.422773946845485,21463,5.801553308896295,0.06615162294353046,0.13566099561249237,0.04491322634355477,0.01579292168057367,0.07065533952331085
2009-09-22,145645,46069,17109,77935,114319,033661,COTTON NO. 2 - ICE FUTURES U.S. ,62.38999938964844,0.24981290123244876,-36384,-5.655270867101878,28960,5.574226359540202,0.06415471199558917,0.14500300737598532,0.01579292168057367,-0.037506013391244486,0.07547817808754412
2009-09-29,147191,44771,15515,80003,117006,033661,COTTON NO. 2 - ICE FUTURES U.S. ,60.04999923706055,0.2513944466713318,-37003,-0.4250060077585911,29256,0.2032338906244636,0.02413595317980397,0.04797133662873636,-0.037506013391244486,0.03363864252169724,0.08015196179697948
2009-10-06,146430,41901,15225,81509,116814,033661,COTTON NO. 2 - ICE FUTURES U.S. ,62.06999969482422,0.2411049648296114,-35305,1.153603141496423,26676,-1.7528245612843176,0.008561790614300914,0.0553163183139026,0.03363864252169724,0.061382271263511035,0.0847733344710308
2009-10-13,156335,46646,14881,81254,123636,033661,COTTON NO. 2 - ICE FUTURES U.S. ,65.87999725341797,0.2710973230562574,-42382,-4.833026019258348,31765,3.4753807279928974,0.03454048513836693,0.08271165504575227,0.061382271263511035,0.020491896778966234,0.08995615943169422
2009-10-20,173639,57547,19135,85070,135593,033661,COTTON NO. 2 - ICE FUTURES U.S. ,67.2300033569336,0.29096573926364466,-50523,-5.207407170499248,38412,4.2517670387309305,0.07148003969854484,0.197634386166245,0.020491896778966234,-0.0026773805769446657,0.09537463845104388
2009-10-27,185149,60024,19858,91404,143452,033661,COTTON NO. 2 - ICE FUTURES U.S. ,67.05000305175781,0.28111412970094357,-52048,-0.8782589164876554,40166,1.010141730832359,0.06043277582859284,0.04005908715355149,-0.0026773805769446657,0.005965605940026597,0.10048645154804607
2009-11-03,189413,63048,18632,94375,151193,033661,COTTON NO. 2 - ICE FUTURES U.S. ,67.44999694824219,0.2999688511348218,-56818,-2.5763034096862527,44416,2.2954485306428873,0.04362131873859786,0.05203232125367287,0.005965605940026597,0.006523387121038615,0.10620889715773418
2009-11-17,170527,56854,17561,84909,137087,033661,COTTON NO. 2 - ICE FUTURES U.S. ,67.88999938964844,0.30598087106440625,-52178,2.4496734648624963,39293,-2.7046718018298637,0.10618209337105174,0.09762816636430827,0.006523387121038615,0.053468806688065085,0.11186159945804784
2009-11-24,175703,63901,19432,84206,142040,033661,COTTON NO. 2 - ICE FUTURES U.S. ,71.5199966430664,0.3291577263905568,-57834,-3.3167768154016666,44469,3.0352964633166595,0.024999337004853125,0.10701642806571227,0.053468806688065085,-0.026146465393728335,0.11890787265377084
2009-12-01,175964,63143,20105,85651,141499,033661,COTTON NO. 2 - ICE FUTURES U.S. ,69.6500015258789,0.3173831010888591,-55848,1.1303165000028457,43038,-0.814442553627428,0.008743121285494166,0.017189602152604268,-0.026146465393728335,0.009332397869903808,0.12565686205694512
2009-12-08,178407,64213,20657,85391,142359,033661,COTTON NO. 2 - ICE FUTURES U.S. ,70.30000305175781,0.3193148250909437,-56968,-0.6364938282830579,43556,0.2943783955809143,0.004917672886937431,0.019111582420172028,0.009332397869903808,0.06514927457809883,0.13285737963712171
2009-12-15,184632,66820,22337,87698,146501,033661,COTTON NO. 2 - ICE FUTURES U.S. ,74.87999725341797,0.3184875861172494,-58803,-1.0285470861569332,44483,0.5195984462493064,0.02753641134249079,0.048083717487129446,0.06514927457809883,-0.014423000017015353,0.1396169739199239
2009-12-22,184215,64818,21308,90964,147095,033661,COTTON NO. 2 - ICE FUTURES U.S. ,73.80000305175781,0.3047037429091008,-56131,1.4472030850556783,43510,-0.52699423718532,0.016214467842005552,0.035192624759073914,-0.014423000017015353,0.017208625888209372,0.14605469220377737
