,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,GF_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2008-03-04,39146,19726,9461,10343,9920,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,101.6500015258789,-0.010805701731977724,423,0.43000477783086477,10265,-3.2640128749968564,0.046735429107239795,0.04447185390756159,-0.029825816793027093,-0.018691603515570865,-0.07042615872351286
2008-03-11,38415,19838,10755,10322,9129,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,99.75,-0.03105557724847065,1193,1.9669953507382618,9083,-3.0194655903540593,0.041745925659349134,0.0459582257379139,-0.018691603515570865,-0.0030075493910556306,-0.0684637748826447
2008-03-18,38740,20583,11296,10079,8729,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,99.4499969482422,-0.03484770263293753,1350,0.40869452036964726,9287,0.5310425614994143,0.03418757975329647,0.04034003576021832,-0.0030075493910556306,0.036701876700695024,-0.06689839839421571
2008-03-25,37561,20592,10694,10086,9121,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,103.0999984741211,-0.02569154175873912,965,-0.9938048528652556,9898,1.5771812080536913,0.020773676263862135,0.01952950201368024,0.036701876700695024,-0.03855478693453962,-0.06540840618683905
2008-04-01,37833,20704,10965,10165,9320,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,99.125,-0.0223349985462427,845,-0.3194803120257714,9739,-0.42331141343414713,0.014267385168078009,0.012093845716631406,-0.03855478693453962,0.004539691785545585,-0.06404694398861009
2008-04-08,38310,19657,11514,11009,8378,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,99.5749969482422,-0.06867658574784652,2631,4.7207464382946105,8143,-4.218539370390928,0.09212358797132099,0.05120143723332585,0.004539691785545585,0.005774587951386856,-0.063328253890962
2008-04-15,37655,19150,10953,10571,8049,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,100.1500015258789,-0.06697649714513344,2522,-0.28452101279039416,8197,0.14095536413469067,0.041192266380236306,0.03547819154237119,0.005774587951386856,0.015476738879157903,-0.06316831539027273
2008-04-22,36651,17965,10466,10344,7987,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,101.6999969482422,-0.06430929579001937,2357,-0.438188819545877,7499,-1.8536714911698313,0.015765642900005455,0.05880904646336745,0.015476738879157903,0.035889888253747726,-0.06336097023251169
2008-04-29,33243,14736,8174,10137,7465,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,105.3499984741211,-0.08037782390277652,2672,0.8594581321109929,6562,-2.5565468882158737,0.041415748210430633,0.240986468790921,0.035889888253747726,0.001898477271319976,-0.06388558849182269
2008-05-06,31432,12303,8426,10911,6717,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,105.5500030517578,-0.1334308984474421,4194,4.578407484282406,3877,-8.07688836747586,0.0863399137735421,0.1295286796275749,0.001898477271319976,0.030317355336058505,-0.06542317626743949
2008-05-13,32437,11118,8612,11062,6116,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,108.75,-0.15248019237290747,4946,2.39246627640621,2506,-4.361796894884194,0.043776923972522995,0.06948808920425747,0.030317355336058505,-0.007586178834411039,-0.06713351850701775
2008-05-20,32702,11588,7119,10347,6692,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,107.9250030517578,-0.11176686441196257,3655,-3.9800228134537723,4469,6.051731047877424,0.07576735723927461,0.10493398193189715,-0.007586178834411039,0.06787117666079046,-0.06801447811316295
2008-05-27,31077,10463,5268,9679,6810,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,115.25,-0.09231907841812273,2869,-2.403522720322916,5195,2.2200477035043726,0.04766814239796228,0.18918059881762125,0.06787117666079046,-0.012798251402352245,-0.06857383399647071
2008-06-03,32023,9433,4963,10995,7571,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,113.7750015258789,-0.10692314898666583,3424,1.785886668597355,4470,-2.3329150175370854,0.11187116233976085,0.09273409280355654,-0.012798251402352245,-0.024610002322179136,-0.06987903884623398
2008-06-10,32266,9660,5287,10883,7142,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,110.9749984741211,-0.115942478150375,3741,0.9899134996721107,4373,-0.30290728538862693,0.03001386962552011,0.03686358466581923,-0.024610002322179136,-0.005857188869711649,-0.07122800113542128
2008-06-17,33023,8845,6051,11895,6552,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,110.3249969482422,-0.16179632377433908,5343,4.964978615260645,2794,-4.8936961507469166,0.08684338916897057,0.1060016111707841,-0.005857188869711649,0.028552020059032346,-0.07226232245462216
2008-06-24,32477,8572,5919,11238,6213,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,113.4749984741211,-0.15472488222434339,5025,-0.9629652060684977,2653,-0.4269751385398056,0.057074093175176206,0.02794838175419226,0.028552020059032346,-0.011456227713982026,-0.07224300468296209
2008-07-01,32631,8798,6526,11560,6832,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,112.1750030517578,-0.14489289326100946,4728,-0.9144933337438803,2272,-1.1731379129845736,0.051163549369290996,0.05435917515009136,-0.011456227713982026,-0.005794530940007925,-0.071536397736058
2008-07-08,32405,9499,7548,11701,7264,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,111.5250015258789,-0.13692331430334825,4437,-0.8917900156293096,1951,-0.9837271306426405,0.030213551278671237,0.10107350266909133,-0.005794530940007925,-0.0006725359929208308,-0.0705010266379254
2008-07-15,33531,9756,7824,11558,6803,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,111.4499969482422,-0.14180907220184308,4755,0.9813300416602376,1932,-0.058632927017435575,0.03289581177495779,0.03031854379977247,-0.0006725359929208308,0.02175866413781935,-0.0702473958486257
2008-07-22,34364,11056,7159,10073,6817,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,113.875,-0.09475032010243278,3256,-4.470489994333602,3897,5.8602487250603925,0.08875074008288929,0.10787812242657151,0.02175866413781935,-0.014050480563083112,-0.06960443932825183
2008-07-29,32461,11912,6893,8519,6909,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,112.2750015258789,-0.04959797911339762,1610,-4.789896403212665,5019,3.265044814340589,0.10668913663469018,0.059664982717362404,-0.014050480563083112,0.027388081999120795,-0.0689198747097888
2008-08-05,35329,12705,6465,10302,8159,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,115.3499984741211,-0.06065838263183221,2143,1.6419703644373247,6240,3.761436801084378,0.16429229185851255,0.06369327073552426,0.027388081999120795,-0.0017338270558110436,-0.06842614954903799
2008-08-12,34630,12370,5944,9232,8184,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,115.1500015258789,-0.03026277793820387,1048,-3.0994367233717344,6426,0.5264796626001302,0.06287322002756086,0.04674019875505078,-0.0017338270558110436,-0.0212766352164232,-0.0675471681468507
2008-08-19,33591,12389,6586,8901,7791,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,112.6999969482422,-0.03304456550861838,1110,0.17903551833670228,5803,-1.799018192318799,0.043374071411454586,0.034835309617918316,-0.0212766352164232,0.00288380289651613,-0.06681707425209714
2008-08-26,32905,11658,7605,8588,6776,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,113.0250015258789,-0.05506761890290229,1812,2.0898454943288383,4053,-5.209728796403799,0.08643582400416558,0.09084773918911904,0.00288380289651613,-0.011059499961287744,-0.06591792593170856
2008-09-02,30026,10312,8372,7380,4943,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,111.7750015258789,-0.08116299207353626,2437,1.8994073848959125,1940,-6.421516486856101,0.24677432443398523,0.1130914151145365,-0.011059499961287744,-0.008275580757148515,-0.06565922930009628
2008-09-09,27901,9430,8959,8000,4118,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,110.8499984741211,-0.1391347980359127,3882,4.812495836941317,471,-4.8924265636448405,0.1192440996864169,0.07988471368753058,-0.008275580757148515,-0.017591312359805156,-0.06657860702601147
2008-09-16,26824,9162,9915,8893,3348,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,108.9000015258789,-0.20671786459886668,5545,5.9603598437332,-753,-4.38693953621734,0.13585491381423087,0.06416103160874351,-0.017591312359805156,-0.011937585248324223,-0.06945187484930446
2008-09-23,26784,8386,10688,9719,3306,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,107.5999984741211,-0.23943399044205496,6413,3.2359081419624216,-2302,-5.774679391589621,0.06664107485604606,0.08121002411659851,-0.011937585248324223,-0.03345723536405931,-0.0732066018612602
2008-09-30,26313,8433,10911,9578,3140,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,104.0,-0.24466993501311138,6438,0.09333930704898447,-2478,-0.6571087216248507,0.024139015568485613,0.013957816377171216,-0.03345723536405931,-0.04615387549767114,-0.07679791068644129
2008-10-07,25088,7980,10231,9590,3165,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,99.1999969482422,-0.2560985331632653,6425,-0.04940523695511725,-2251,0.8626914452932011,0.0029008232065856525,0.06221514469276811,-0.04615387549767114,-0.020161290942816268,-0.08013254913130566
2008-10-14,23706,7640,9674,9517,3342,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,97.1999969482422,-0.260482578250232,6175,-0.9964923469387755,-2034,0.8649553571428572,0.019441636208103272,0.05180778560702322,-0.020161290942816268,0.02134778439079188,-0.08411231579807929
2008-10-21,22519,8072,9726,8793,3114,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,99.2750015258789,-0.25218704205337716,5679,-2.09229730869822,-1654,1.60296971230912,0.07995296884185774,0.027194066749072928,0.02134778439079188,-0.03752201880500683,-0.08757962173455966
2008-10-28,21109,8167,9170,7821,2789,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,95.5500030517578,-0.23838173291013312,5032,-2.873129357431502,-1003,2.890892135529997,0.12224316682375118,0.037549749091538326,-0.03752201880500683,0.05180530392616389,-0.09035817629047593
2008-11-04,19266,8104,7801,6691,2569,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,100.5,-0.21395203986297104,4122,-4.310957411530627,303,6.186934482921976,0.14578833693304535,0.09003458032065388,0.05180530392616389,-0.02288560250505267,-0.09260042897831869
2008-11-11,19020,7961,7320,6714,2910,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,98.1999969482422,-0.2,3804,-1.6505761445032698,641,1.7543859649122806,0.037822111388196175,0.04083502388587135,-0.02288560250505267,-0.02494905320143248,-0.09458466701466328
2008-11-18,19976,7629,7473,6936,3069,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,95.75,-0.1935822987585102,3867,0.3312302839116719,156,-2.5499474237644586,0.03808095952023988,0.032114951662031516,-0.02494905320143248,-0.04543079346340573,-0.09683448887396731
2008-11-25,19552,7082,7848,7241,2172,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,91.4000015258789,-0.2592573649754501,5069,6.017220664797757,-766,-4.615538646375651,0.12769573993413363,0.06175485599464166,-0.04543079346340573,-0.02625822194542715,-0.10030976278996347
2008-12-02,20290,7088,8018,7604,2540,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,89.0,-0.249581074420897,5064,-0.025572831423895256,-930,-0.8387888707037643,0.07206230283911672,0.011650999602806831,-0.02625822194542715,-0.027528055598226797,-0.10461175308373427
2008-12-09,21160,6917,7903,7727,2588,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,86.55000305175781,-0.24286389413988657,5139,0.3696402168555939,-986,-0.2759980285855101,0.016577799321376634,0.01929824561403509,-0.027528055598226797,0.05285958159361703,-0.10941033704367496
2008-12-16,20863,6790,8038,7507,2473,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,91.125,-0.24128840531083737,5034,-0.49621928166351603,-1248,-1.2381852551984878,0.03356713426853707,0.01766927434583221,0.05285958159361703,0.0312757034197102,-0.11396202530291287
2008-12-30,20379,7338,7083,7325,3493,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,93.9749984741211,-0.18803670445065998,3832,-5.761395772420074,255,7.2041413027848344,0.1111111111111111,0.1042230081131683,0.0312757034197102,0.022878441721613685,-0.11735737505637885
2009-01-06,20328,6721,6638,7678,4245,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,96.125,-0.16888036206218024,3433,-1.9578978360076549,83,-0.8440060846950292,0.09267801727753082,0.0794969683359533,0.022878441721613685,0.0023406863367603226,-0.12010923484791507
2009-01-13,20710,5914,7101,7957,3436,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,96.3499984741211,-0.2183003380009657,4521,5.352223534041716,-1187,-6.247540338449429,0.0954972351443869,0.09757971571263926,0.0023406863367603226,-0.03476905580876455,-0.1238514056822902
2009-01-20,21226,5820,7138,8369,3410,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,93.0,-0.2336285687364553,4959,2.1149203283437954,-1318,-0.6325446644133269,0.037184820443161556,0.01010958481247106,-0.03476905580876455,0.01182794058194725,-0.12719871531527355
2009-01-27,21379,5859,6755,8668,3811,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,94.0999984741211,-0.22718555591936013,4857,-0.48054273061339864,-896,1.9881277678319043,0.056094238320378235,0.03345489139051847,0.01182794058194725,-0.007173171448551452,-0.13037444167673995
2009-02-03,20976,5453,6582,8772,3869,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,93.4250030517578,-0.23374332570556827,4903,0.21516441367697273,-1129,-1.0898545301464053,0.012815441816312001,0.04810968009970918,-0.007173171448551452,0.024351017630944494,-0.1340818697571093
2009-02-10,22160,5644,4612,8153,4518,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,95.6999969482422,-0.16403429602888087,3635,-6.045003813882532,1032,10.302250190694126,0.10007102833241259,0.2107059282371295,0.024351017630944494,-0.0425809517052137,-0.13709008131393696
2009-02-17,21854,6086,3606,7231,5156,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,91.625,-0.09494829321863274,2075,-7.039711191335741,2480,6.534296028880866,0.12593848389440543,0.14940156830375567,-0.0425809517052137,-0.009549795361528002,-0.13893605202242662
2009-02-24,21786,6033,3985,6759,4073,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,90.75,-0.12329018635821169,2686,2.79582685091974,2048,-1.9767548274915347,0.14355612998522896,0.043122379716510284,-0.009549795361528002,0.013498605775439154,-0.14151241542806248
2009-03-03,22192,6160,4821,7205,3378,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,91.9749984741211,-0.1724495313626532,3827,5.237308363169007,1339,-3.2543835490682094,0.1078144193517906,0.08769693106274475,0.013498605775439154,-0.015493291068270576,-0.1447068888674327
2009-03-10,23783,6260,5035,7317,3909,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,90.5500030517578,-0.1432956313333053,3408,-1.8880677721701513,1225,-0.5136986301369862,0.05727774808480313,0.02779991146525011,-0.015493291068270576,0.022639374414946456,-0.14725477212899668
2009-03-17,23045,5462,4561,7495,4186,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,92.5999984741211,-0.14358863093946625,3309,-0.4162637177816087,901,-1.3623176218307194,0.03895214450817567,0.126908111343909,0.022639374414946456,0.015118807224064446,-0.149418869315362
2009-03-24,21637,5488,4555,6890,4146,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,94.0,-0.1268197994176642,2744,-2.451724886092428,933,0.1388587546105446,0.05844508880028996,0.003186298914666932,0.015118807224064446,-0.008776563279172311,-0.15118756348429901
2009-03-31,18676,3538,3585,6554,3374,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,93.1750030517578,-0.170272006853716,3180,2.0150667837500578,-47,-4.529278550630863,0.11160354552780016,0.40993963217745333,-0.008776563279172311,0.032734052293714955,-0.15396795704381783
2009-04-07,18575,3848,3622,7030,3546,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,96.2249984741211,-0.18756393001345895,3484,1.6277575497965304,226,1.461769115442279,0.06127080181543117,0.0464524765729585,0.032734052293714955,0.01922575737549792,-0.15714543649511042
2009-04-14,19151,5045,2852,6547,4325,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,98.0749969482422,-0.11602527283170591,2222,-6.794078061911171,2193,10.58950201884253,0.11607799852832966,0.24908192984677727,0.01922575737549792,0.014529728229406125,-0.15805598816980002
2009-04-21,19974,5490,2944,6298,5048,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,99.5,-0.06258135576249124,1250,-5.075452978956712,2546,1.8432457835099996,0.08566895822316235,0.06367085605880958,0.014529728229406125,-0.0015075530239085921,-0.15797146622013386
2009-04-28,20226,5697,3673,6526,5166,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,99.3499984741211,-0.06724018589933749,1360,0.5507159307099229,2024,-2.613397416641634,0.02959288402326377,0.09989327641408752,-0.0015075530239085921,-0.019375897855345436,-0.1580278294914669
2009-05-05,20311,5215,3567,7251,6085,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,97.4250030517578,-0.05740731623258333,1166,-0.9591614753287847,1648,-1.8589933748640364,0.1232753449310138,0.0669551355044409,-0.019375897855345436,0.019502117905759953,-0.15758608895934778
2009-05-12,21633,5651,3077,7629,7128,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,99.3249969482422,-0.023159062543336568,501,-3.274087932647334,2574,4.55910590320516,0.09629328454292878,0.10609532538955087,0.019502117905759953,-0.004782265177099676,-0.15546547673042266
2009-05-19,21903,6362,2558,7104,7570,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,98.8499984741211,0.02127562434369721,-466,-4.470022650580132,3804,5.6857578699209546,0.06589886874744445,0.13789237668161436,-0.004782265177099676,0.03768334376956317,-0.15212401871664183
2009-05-26,21935,7197,2034,6467,7813,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,102.5749969482422,0.061363118304080234,-1346,-4.017714468337671,5163,6.204629502807835,0.06162464985994398,0.14722131946701333,0.03768334376956317,-0.052644348595098256,-0.14879459597210254
2009-06-02,22440,7524,1838,6643,8302,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,97.1750030517578,0.07393048128342246,-1659,-1.426943241395031,5686,2.384317301116936,0.04449648711943794,0.05586413159581286,-0.052644348595098256,-0.00874716827189459,-0.14559748905476513
2009-06-09,21519,7012,4410,6016,5531,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,96.3249969482422,-0.02253822203633998,485,9.554367201426025,2602,-13.74331550802139,0.2942755694119685,0.2700052530204868,-0.00874716827189459,0.0023359056386629273,-0.1439747019980281
2009-06-16,22257,7498,5647,6295,5227,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,96.5500030517578,-0.04798490362582558,1068,2.7092337004507647,1851,-3.4899391235652213,0.05059885436556153,0.1310764549258273,0.0023359056386629273,0.03262551835234828,-0.14266782556486368
2009-06-23,23656,8234,5318,6129,6101,061641,FEEDER CATTLE - CHICAGO MERCANTILE EXCHANGE ,99.6999969482422,-0.0011836320595197836,28,-4.672687244462416,2916,4.785011457069686,0.08503679476696648,0.07858618654073199,0.03262551835234828,0.031344033055711096,-0.1395791199549633
