,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,Comm_Positions_Long_All,Comm_Positions_Short_All,CFTC_Contract_Market_Code,Market_and_Exchange_Names,ZS_Close,HP,NetLong_Comm,Q_Comm,NetLong_NonComm,Q_NonComm,PT_Comm,PT_NonComm,Ret,Ret_Lead,HP_Smooth_52w
2008-07-22,431191,141798,37636,184026,258411,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1416.75,0.17251055796619133,-74385,3.424380176084855,104162,-2.5413433654675135,0.07169156286657762,0.06505456045119654,-0.08122568093385218,-0.02293982706899589,0.17402668512362915
2008-07-29,398492,123526,36827,175295,234958,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1384.25,0.14972195175812814,-59663,3.4142642123792006,86699,-4.049945383832223,0.0784491521085769,0.1189937201050183,-0.02293982706899589,-0.08795376557702728,0.17301512848188466
2008-08-05,393411,124220,38749,176751,228821,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1262.5,0.1323552213842521,-52070,1.905433484235568,85471,-0.308161769872419,0.018721706626690204,0.016052132614178156,-0.08795376557702728,-0.03366336633663369,0.17222973457165366
2008-08-12,392492,119663,42730,176609,220444,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1220.0,0.11168380502022972,-43835,2.0932307434210027,76933,-2.1702494337982414,0.021455573941010393,0.05257615783931573,-0.03366336633663369,0.03852459016393439,0.17125237726785264
2008-08-19,390464,119378,45527,175250,218262,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1267.0,0.11015612194722177,-43012,0.20968580251317223,73851,-0.7852389348063146,0.008998454939112404,0.01868954852794033,0.03852459016393439,0.0556432517758485,0.17022876477024138
2008-08-26,382481,110965,45042,170738,208953,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1337.5,0.09991345975355638,-38215,1.2285383543681365,65923,-2.0304048516636617,0.03640065210921512,0.057035902235156116,0.0556432517758485,-0.02691588785046728,0.16879729672171853
2008-09-02,370781,108913,40848,167145,205503,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1301.5,0.10345190287528218,-38358,-0.03738747807080613,68065,0.5600278183752918,0.018899873338915008,0.04170645228063381,-0.02691588785046728,-0.0710718401844026,0.16823041775121078
2008-09-09,376479,102432,48497,175638,197662,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1209.0,0.05849994289190101,-22024,4.405295848492776,53935,-3.810874883017199,0.04375569247254219,0.09362017902457447,-0.0710718401844026,-0.07030603804797353,0.16663314163331058
2008-09-16,374393,94377,43651,179259,199434,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1124.0,0.053887225455604135,-20175,0.49112965132185327,50726,-0.8523715798225133,0.014241087107498687,0.09346654302025675,-0.07030603804797353,0.05604982206405684,0.16484628919089922
2008-09-23,355159,93993,40417,170294,193148,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1187.0,0.06434864384684043,-22854,-0.7155582502877992,53576,0.7612321811572332,0.04196267905195327,0.026917640056543412,0.05604982206405684,-0.11962931760741369,0.16333666363608035
2008-09-30,357108,88696,39748,169618,186570,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1045.0,0.04747023309475005,-16952,1.6617909161812032,48948,-1.3030783395605912,0.020365649600772626,0.046448257606427706,-0.11962931760741369,-0.11387559808612435,0.16149047082437878
2008-10-07,358347,87244,36497,169812,186786,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,926.0,0.04736749575132483,-16974,-0.006160601274684409,50747,0.5037691678707842,0.0011497540648012607,0.03800680453527933,-0.11387559808612435,-0.03239740820734338,0.15934215677766275
2008-10-14,367209,77251,36914,180714,192215,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,896.0,0.031320038452216585,-11501,1.5272905870566797,40337,-2.905005483511792,0.04379117740910468,0.09118381290237813,-0.03239740820734338,0.013392857142857206,0.15701343802078901
2008-10-21,360818,63461,39518,201174,200923,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,908.0,-0.0006956415699881935,251,3.2003572897178443,23943,-4.46448752617719,0.07253971056735066,0.15919750628768972,0.013392857142857206,-0.03221365638766516,0.1540370942399244
2008-10-28,322020,51074,30277,179218,176943,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,878.75,-0.007064778585181045,2275,0.5609476245641848,20797,-0.8719077207899828,0.1289753791122554,0.26586028444641124,-0.03221365638766516,0.08051209103840673,0.15102668369377417
2008-11-04,308399,56179,27341,161808,172362,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,949.5,0.034221900849224544,-10554,-3.9839140426060493,28838,2.4970498726787156,0.06580782236586169,0.09627634099616858,0.08051209103840673,-0.043707214323328025,0.14885143856683916
2008-11-11,316811,54783,31539,163011,166050,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,908.0,0.009592469958429474,-3039,2.436778329372015,23244,-1.813883962010253,0.022837710941132496,0.06480387386761197,-0.043707214323328025,-0.0066079295154185536,0.14572447490756613
2008-11-18,311824,54541,29954,158826,164822,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,902.0,0.019228795730925136,-5996,-0.933364056172292,24587,0.42391204850841674,0.016724960450860193,0.02162258121782354,-0.0066079295154185536,-0.02106430155210648,0.14241001102310616
2008-11-25,315608,57802,31430,160663,168939,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,883.0,0.026222402473955034,-8276,-0.7311816922366463,26372,0.5724382985273744,0.018064210775420052,0.05308633674018289,-0.02106430155210648,-0.0634201585503964,0.1393038157955434
2008-12-02,316328,57175,35841,159469,163089,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,827.0,0.011443817809362433,-3620,1.4752477757217815,21334,-1.5962839978707763,0.021837933022898208,0.05416272469252602,-0.0634201585503964,-0.016928657799274438,0.13604775676175818
2008-12-09,316006,58676,37788,164513,165825,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,813.0,0.004151819902153756,-1312,0.7296224172378037,20888,-0.1409928934523659,0.023551634992038457,0.035743904461768124,-0.016928657799274438,0.055965559655596575,0.13280649744250303
2008-12-16,313818,56556,35598,161368,166400,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,858.5,0.016034771746681196,-5032,-1.1771928381106687,20958,0.022151478136491078,0.011349491103463425,0.046769537947349005,0.055965559655596575,0.1016307513104251,0.12975432536044332
2008-12-30,278773,54751,28574,138610,147472,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,945.75,0.03178930527705337,-8862,-1.2204526190339622,26177,1.6630658534564622,0.14571346676826924,0.10595859585958596,0.1016307513104251,0.07242928892413425,0.1265639599550978
2009-01-06,283833,58597,29580,138636,151773,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1014.25,0.046284258701419494,-13137,-1.5335057555789118,29017,1.0187500224196748,0.014899675974229448,0.05502568697052519,0.07242928892413425,-0.04412127187577031,0.12390716382956835
2009-01-13,285407,65182,28536,135290,151192,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,969.5,0.0557169235512794,-15902,-0.9741643853956375,36646,2.687848136051833,0.013707667497434394,0.08140378582556179,-0.04412127187577031,0.023207839092315607,0.12099530283928875
2009-01-20,303202,65251,31937,144669,157727,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,992.0,0.0430669982387979,-13058,0.9964717053190707,33314,-1.1674555984961827,0.05262635749150121,0.035703996378153684,0.023207839092315607,-0.016129032258064502,0.11780446074211613
2009-01-27,322483,70604,30201,152483,171462,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,976.0,0.05885271471674476,-18979,-1.9528235301877954,40403,2.3380452635536706,0.06652055132815755,0.07032389266405437,-0.016129032258064502,-0.030737704918032738,0.11522802904879213
2009-02-03,324725,70869,33879,150208,162308,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,946.0,0.037262298868273154,-12100,2.1331357001764433,36990,-1.0583503626547757,0.03657092756850849,0.037642723488753964,-0.030737704918032738,0.05073995771670181,0.11229832780124313
2009-02-10,322897,72464,30676,151920,171452,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,994.0,0.060489877577060175,-19532,-2.2887058280083146,41788,1.4775579336361537,0.03357124302660713,0.046519294163273224,0.05073995771670181,-0.09154929577464788,0.1096772607703049
2009-02-17,326895,67587,34307,156846,167542,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,903.0,0.03271998654002049,-10696,2.7364763376556613,33280,-2.634895957534446,0.027238985412530673,0.08349853769603706,-0.09154929577464788,-0.02436323366555926,0.1066323947622166
2009-02-24,294087,60089,45161,148576,142456,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,881.0,-0.020810168419549316,6120,5.1441594395753985,14928,-5.614035087719298,0.11461282608098079,0.17436579572446556,-0.02436323366555926,-0.020431328036322416,0.10253271850589196
2009-03-03,282295,57012,49401,147059,130161,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,863.0,-0.059859366974264513,16898,3.664901882776185,7611,-2.4880392536902347,0.04982324507611283,0.06876039581630064,-0.020431328036322416,0.030127462340671984,0.0976655577390292
2009-03-10,279743,56182,47379,145798,132359,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,889.0,-0.048040522908526756,13439,-1.225313944632388,8803,0.4222533165660037,0.012435423160301556,0.027539324649240544,0.030127462340671984,0.02699662542182235,0.09341926601553997
2009-03-17,289249,66201,49496,144941,140899,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,913.0,-0.01397411918450885,4042,-3.359154652663338,16705,2.8247355608540694,0.032875034984606775,0.10489468179814515,0.02699662542182235,0.05914567360350498,0.09012530021193174
2009-03-24,311776,79258,45261,148199,159316,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,967.0,0.03565701016114133,-11117,-5.2408132785247314,33997,5.978240201349011,0.07048436661626262,0.13887037319605844,0.05914567360350498,-0.015511892450879028,0.08770203794321614
2009-03-31,316690,84467,44131,148370,162905,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,952.0,0.04589661814392624,-14535,-1.096299907625988,40336,2.0331904957405316,0.012079351056140069,0.049293146083142815,-0.015511892450879028,0.03939075630252109,0.08567272647786134
2009-04-07,338305,98460,32809,147354,189103,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,989.5,0.12340639363887616,-41749,-8.59326154914901,65651,7.9936215226246485,0.08088403570144179,0.19284827339280408,0.03939075630252109,0.04699343102577069,0.08547859226954425
2009-04-14,361793,109037,32034,152795,207224,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1036.0,0.15044238003499238,-54429,-3.7480971312868565,77003,3.3555519427735323,0.0654465458767454,0.08047011788390243,0.04699343102577069,0.0019305019305020377,0.08520995270253963
2009-04-21,379420,123265,32940,159009,223355,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1038.0,0.16959042749459702,-64346,-2.7410701699590647,90325,3.6822160738322744,0.05843907899279221,0.09688550302487116,0.0019305019305020377,-0.046724470134874796,0.08534898925780891
2009-04-28,373874,118925,25196,157365,228071,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,989.5,0.18911718921347834,-70706,-1.6762426862052606,93729,0.8971588213589163,0.0165007939061219,0.08384621255750377,-0.046724470134874796,0.1278423446184942,0.08567627071856652
2009-05-05,397105,135267,24794,156156,244648,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1116.0,0.22284282494554336,-88492,-4.757217672263918,110473,4.478514151826552,0.044375804632688295,0.10461011739274402,0.1278423446184942,0.01926523297491034,0.08702350903293551
2009-05-12,408703,139138,22323,157031,252841,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1137.5,0.2344245087508533,-95810,-1.8428375366716612,116815,1.5970587124312212,0.022123980169418744,0.03927883513665839,0.01926523297491034,0.021538461538461506,0.08842974331999134
2009-05-19,422416,146122,26692,159969,259767,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1162.0,0.23625525548274687,-99798,-0.9757696909491733,119430,0.6398289222246962,0.023500486019783863,0.06569490897728193,0.021538461538461506,0.020223752151462993,0.08956129876784773
2009-05-26,441819,150799,25332,167043,273609,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1185.5,0.2411983187685455,-106566,-1.602212037422825,125467,1.4291598803075642,0.04746602761362708,0.034275624393207325,0.020223752151462993,0.019822859552931282,0.09070866242468
2009-06-02,447013,151772,26362,171540,280169,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1209.0,0.243010829662672,-108629,-0.4669332916873199,125410,-0.012901210676770353,0.024478148542535126,0.011244344145418618,0.019822859552931282,0.028535980148883366,0.09199616282224765
2009-06-09,460526,157798,29378,180269,292344,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1243.5,0.24336302402035934,-112075,-0.7708948061913188,128420,0.6733584929297358,0.044230691919181234,0.04830747531734838,0.028535980148883366,-0.033976678729392806,0.093224731851916
2009-06-16,459871,154138,29978,189105,288816,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1201.25,0.2168238484270589,-99711,2.6847561266899156,124160,-0.9250292057343126,0.025870384435921417,0.023137587173303786,-0.033976678729392806,-0.018522372528615993,0.09347886810392712
2009-06-23,462276,145837,24520,194062,288324,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1179.0,0.20390848757019617,-94262,1.1848975038652143,121317,-0.6182168477681784,0.011295933132387756,0.08076568617667604,-0.018522372528615993,0.040076335877862634,0.09360095605592386
2009-06-30,437046,140154,23695,181614,267912,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1226.25,0.197457475872105,-86298,1.7227803303654095,116459,-1.0508873486834704,0.07309922006735985,0.03971949783031938,0.040076335877862634,-0.07563710499490317,0.09373006151752669
2009-07-07,428415,129551,24998,188350,263946,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1133.5,0.17645507276822706,-75596,2.44871249250651,104553,-2.724198368135162,0.02366149601146152,0.0770370562087105,-0.07563710499490317,-0.05249228054697841,0.09302284278212809
2009-07-14,412669,119746,33661,192585,245163,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1074.0,0.12740961884706628,-52578,5.372827748794977,86085,-4.31077343230279,0.05258276451291611,0.12038564081169699,-0.05249228054697841,-0.055400372439478596,0.09178399884265216
2009-07-21,402975,115131,31970,192060,237671,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1014.5,0.1131856814938892,-45611,1.6882780145831162,83161,-0.7085581907048991,0.018655856803442155,0.042868505312676324,-0.055400372439478596,0.039428289797930116,0.09018779441909874
2009-07-28,392027,101941,34257,195769,227056,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1054.5,0.07980827851142906,-31287,3.554562938147528,67684,-3.840684906011539,0.033876899426476675,0.11363602989764901,0.039428289797930116,0.10478899952584153,0.08840505827573793
2009-08-04,396717,115785,34237,181565,232681,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1165.0,0.12884751598746713,-51116,-5.058069979873835,81548,3.5364911090307554,0.04786769214428142,0.0924131127434643,0.10478899952584153,0.04420600858369106,0.08800362681860983
2009-08-11,407168,127443,36696,177182,238739,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1216.5,0.15118329534737504,-61557,-2.631850916396323,90747,2.318781398326767,0.0251033249102594,0.08600637264757309,0.04420600858369106,-0.18166872174270443,0.08836570516405451
2009-08-18,407708,116156,42696,189248,231889,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,995.5,0.10458710645854385,-42641,4.645748192392329,73460,-4.2456676359635335,0.04491649985634129,0.10882456626293657,-0.18166872174270443,0.09593169261677548,0.0882292301917144
2009-08-25,395788,105901,38410,185838,222928,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1091.0,0.09371178509707218,-37090,1.3615136323054735,67491,-1.4640379879717837,0.030264258769075705,0.10076154970861542,0.09593169261677548,-0.0705774518790101,0.08791299294459612
2009-09-01,407468,106343,48827,201097,227590,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1014.0,0.06501860268781844,-26493,2.677443479842744,57516,-2.5202886393725934,0.04646980197673361,0.06998131082039054,-0.0705774518790101,-0.044378698224852076,0.08724193800102426
2009-09-08,425202,103800,57764,217404,230225,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,969.0,0.030152727409560633,-12821,3.3553555125801293,46036,-2.8173991577252693,0.04231629318028993,0.07105543314104627,-0.044378698224852076,-0.009287925696594423,0.08583233847283729
2009-09-15,432114,110186,62711,215963,230422,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,960.0,0.033461077400871064,-14459,-0.38522866778613457,47475,0.33842738274984596,0.003669478141066568,0.06554769602711441,-0.009287925696594423,-0.039583333333333304,0.08535082182877904
2009-09-22,436080,99942,67558,227272,222974,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,922.0,-0.00985598972665566,4298,4.340752671748659,32384,-3.492365440601323,0.04165944839043545,0.0900955223880597,-0.039583333333333304,-0.005422993492407824,0.08412499076758172
2009-09-29,437758,96237,63542,225903,220513,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,917.0,-0.0123127390019143,5390,0.25041276829939463,32695,0.07131718950651257,0.008579441597075374,0.04832299613841619,-0.005422993492407824,-0.007633587786259555,0.08265073340510566
2009-10-06,452603,104113,73235,226727,223305,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,910.0,-0.007560709937848401,3422,-0.44956345743538667,30878,-0.41506951329273245,0.008034984178902834,0.09906511491530776,-0.007633587786259555,0.0912087912087911,0.08159244603909416
2009-10-13,474712,112958,52195,210485,245232,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,993.0,0.07319595881292236,-34747,-8.433218516006301,60763,6.602916905102265,0.0837559274725323,0.1809534189509122,0.0912087912087911,-0.010574018126888185,0.0820891472518172
2009-10-20,477120,124214,54082,204423,252570,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,982.5,0.10091172032193159,-48147,-2.8227641180336707,70132,1.9736176881983183,0.029322112154890775,0.07371449724054381,-0.010574018126888185,-0.009160305343511421,0.08342744882623478
2009-10-27,451029,112953,38488,193395,244009,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,973.5,0.11221894822727585,-50614,-0.517060697518444,74465,0.9081572769953052,0.04478468418212911,0.17732978519687534,-0.009160305343511421,0.03415511042629693,0.08559888324541294
2009-11-03,430745,124277,32805,185175,251291,005602,SOYBEANS - CHICAGO BOARD OF TRADE ,1006.75,0.15349220536512323,-66116,-3.437029547989154,91472,3.770710974238907,0.0355170849504887,0.10826829299346838,0.03415511042629693,0.022597467097094537,0.08868651755214957
